index,label
1204,15
1205,30
1206,1
1207,27
1208,41
1209,6
1210,1
1211,5
1212,39
1213,26
1214,10
1215,2
1216,35
1217,6
1218,6
1219,20
1220,15
1221,25
1222,38
1223,9
1224,37
1225,13
1226,0
1227,39
1228,18
1229,12
1230,14
1231,33
1232,7
1233,17
1234,21
1235,20
1236,11
1237,39
1238,1
1239,38
1240,19
1241,0
1242,47
1243,5
1244,6
1245,42
1246,25
1247,18
1248,39
1249,4
1250,6
1251,15
1252,18
1253,17
1254,39
1255,40
1256,48
1257,24
1258,24
1259,39
1260,30
1261,10
1262,27
1263,20
1264,17
1265,27
1266,34
1267,8
1268,47
1269,8
1270,2
1271,7
1272,11
1273,37
1274,12
1275,11
1276,39
1277,9
1278,40
1279,2
1280,35
1281,46
1282,41
1283,39
1284,21
1285,28
1286,46
1287,13
1288,39
1289,2
1290,46
1291,20
1292,14
1293,34
1294,27
1295,19
1296,14
1297,21
1298,26
1299,33
1300,18
1301,48
1302,17
1303,12
1304,1
1305,10
1306,7
1307,4
1308,38
1309,16
1310,5
1311,20
1312,37
1313,4
1314,48
1315,12
1316,6
1317,40
1318,7
1319,28
1320,17
1321,30
1322,35
1323,8
1324,5
1325,20
1326,8
1327,13
1328,46
1329,7
1330,18
1331,7
1332,40
1333,33
1334,40
1335,37
1336,6
1337,26
1338,7
1339,35
1340,30
1341,12
1342,47
1343,46
1344,30
1345,23
1346,15
1347,1
1348,38
1349,34
1350,47
1351,34
1352,6
1353,48
1354,20
1355,31
1356,1
1357,35
1358,0
1359,34
1360,1
1361,15
1362,9
1363,12
1364,47
1365,42
1366,36
1367,9
1368,5
1369,38
1370,12
1371,46
1372,6
1373,11
1374,22
1375,5
1376,18
1377,0
1378,17
1379,2
1380,13
1381,47
1382,11
1383,40
1384,39
1385,8
1386,25
1387,5
1388,4
1389,30
1390,8
1391,23
1392,47
1393,30
1394,1
1395,28
1396,27
1397,9
1398,31
1399,7
1400,10
1401,35
1402,2
1403,12
1404,47
1405,27
1406,24
1407,27
1408,27
1409,10
1410,19
1411,10
1412,11
1413,9
1414,14
1415,40
1416,25
1417,4
1418,25
1419,23
1420,46
1421,27
1422,20
1423,37
1424,20
1425,42
1426,2
1427,7
1428,43
1429,34
1430,41
1431,17
1432,20
1433,4
1434,42
1435,47
1436,27
1437,2
1438,7
1439,1
1440,6
1441,0
1442,27
1443,46
1444,16
1445,40
1446,27
1447,6
1448,0
1449,34
1450,18
1451,47
1452,10
1453,32
1454,14
1455,24
1456,39
1457,38
1458,8
1459,37
1460,39
1461,46
1462,14
1463,19
1464,40
1465,2
1466,2
1467,36
1468,27
1469,19
1470,10
1471,1
1472,27
1473,2
1474,25
1475,6
1476,6
1477,30
1478,21
1479,30
1480,7
1481,25
1482,41
1483,38
1484,34
1485,8
1486,35
1487,34
1488,33
1489,30
1490,41
1491,8
1492,17
1493,6
1494,15
1495,25
1496,30
1497,46
1498,27
1499,25
1500,26
1501,25
1502,15
1503,24
1504,18
1505,20
1506,29
1507,14
1508,18
1509,8
1510,40
1511,39
1512,24
1513,30
1514,41
1515,10
1516,2
1517,20
1518,20
1519,41
1520,11
1521,5
1522,0
1523,46
1524,28
1525,11
1526,8
1527,47
1528,10
1529,10
1530,34
1531,4
1532,1
1533,31
1534,33
1535,20
1536,10
1537,13
1538,11
1539,38
1540,18
1541,33
1542,21
1543,17
1544,26
1545,14
1546,11
1547,20
1548,14
1549,24
1550,15
1551,14
1552,46
1553,23
1554,47
1555,34
1556,15
1557,27
1558,6
1559,1
1560,40
1561,0
1562,20
1563,18
1564,24
1565,37
1566,46
1567,12
1568,35
1569,2
1570,6
1571,34
1572,26
1573,34
1574,29
1575,38
1576,47
1577,6
1578,47
1579,40
1580,30
1581,28
1582,14
1583,35
1584,11
1585,31
1586,28
1587,25
1588,34
1589,13
1590,27
1591,19
1592,18
1593,48
1594,4
1595,17
1596,6
1597,26
1598,25
1599,20
1600,26
1601,28
1602,12
1603,40
1604,30
1605,4
1606,37
1607,11
1608,25
1609,17
1610,20
1611,11
1612,8
1613,6
1614,46
1615,7
1616,6
1617,17
1618,18
1619,27
1620,21
1621,25
1622,12
1623,32
1624,18
1625,39
1626,0
1627,30
1628,16
1629,25
1630,10
1631,38
1632,18
1633,30
1634,2
1635,48
1636,14
1637,17
1638,11
1639,10
1640,8
1641,0
1642,25
1643,25
1644,5
1645,10
1646,6
1647,17
1648,35
1649,13
1650,37
1651,15
1652,11
1653,24
1654,17
1655,2
1656,4
1657,6
1658,40
1659,30
1660,47
1661,34
1662,19
1663,37
1664,7
1665,20
1666,24
1667,8
1668,39
1669,25
1670,0
1671,4
1672,7
1673,20
1674,48
1675,35
1676,46
1677,7
1678,15
1679,23
1680,23
1681,19
1682,2
1683,19
1684,2
1685,16
1686,48
1687,20
1688,40
1689,48
1690,0
1691,11
1692,7
1693,39
1694,13
1695,20
1696,6
1697,31
1698,2
1699,33
1700,34
1701,0
1702,9
1703,9
1704,28
1705,45
1706,21
1707,39
1708,20
1709,14
1710,7
1711,2
1712,24
1713,16
1714,1
1715,4
1716,47
1717,46
1718,30
1719,10
1720,10
1721,33
1722,14
1723,8
1724,7
1725,32
1726,37
1727,41
1728,28
1729,39
1730,5
1731,5
1732,38
1733,37
1734,1
1735,19
1736,9
1737,47
1738,6
1739,13
1740,39
1741,23
1742,22
1743,28
1744,10
1745,7
1746,21
1747,22
1748,10
1749,35
1750,38
1751,17
1752,31
1753,0
1754,11
1755,16
1756,30
1757,10
1758,18
1759,7
1760,26
1761,19
1762,42
1763,12
1764,41
1765,47
1766,4
1767,34
1768,20
1769,46
1770,16
1771,12
1772,0
1773,0
1774,39
1775,19
1776,10
1777,1
1778,25
1779,30
1780,23
1781,0
1782,46
1783,0
1784,5
1785,31
1786,39
1787,9
1788,12
1789,6
1790,40
1791,31
1792,12
1793,28
1794,25
1795,18
1796,39
1797,47
1798,27
1799,42
1800,46
1801,8
1802,35
1803,40
1804,5
1805,7
1806,29
1807,19
1808,13
1809,5
1810,5
1811,39
1812,32
1813,25
1814,27
1815,9
1816,18
1817,10
1818,19
1819,9
1820,10
1821,7
1822,15
1823,34
1824,41
1825,0
1826,19
1827,19
1828,27
1829,28
1830,21
1831,19
1832,31
1833,43
1834,25
1835,18
1836,47
1837,28
1838,7
1839,33
1840,46
1841,48
1842,18
1843,1
1844,10
1845,21
1846,1
1847,19
1848,30
1849,22
1850,8
1851,35
1852,0
1853,9
1854,38
1855,39
1856,0
1857,38
1858,47
1859,40
1860,47
1861,5
1862,34
1863,28
1864,4
1865,4
1866,30
1867,33
1868,19
1869,10
1870,33
1871,25
1872,28
1873,16
1874,46
1875,41
1876,28
1877,6
1878,5
1879,13
1880,20
1881,30
1882,5
1883,34
1884,18
1885,5
1886,0
1887,25
1888,7
1889,35
1890,25
1891,4
1892,39
1893,37
1894,38
1895,0
1896,6
1897,28
1898,23
1899,10
1900,10
1901,23
1902,17
1903,12
1904,22
1905,7
1906,47
1907,24
1908,6
1909,4
1910,26
1911,33
1912,6
1913,28
1914,2
1915,8
1916,27
1917,17
1918,21
1919,2
1920,11
1921,16
1922,5
1923,19
1924,14
1925,5
1926,33
1927,47
1928,7
1929,1
1930,41
1931,0
1932,11
1933,9
1934,26
1935,11
1936,21
1937,39
1938,13
1939,21
1940,31
1941,6
1942,1
1943,6
1944,16
1945,11
1946,25
1947,16
1948,41
1949,24
1950,10
1951,27
1952,48
1953,5
1954,12
1955,24
1956,10
1957,46
1958,6
1959,39
1960,27
1961,37
1962,0
1963,41
1964,11
1965,9
1966,14
1967,17
1968,44
1969,43
1970,9
1971,0
1972,11
1973,41
1974,41
1975,29
1976,11
1977,1
1978,39
1979,4
1980,24
1981,20
1982,28
1983,41
1984,8
1985,40
1986,16
1987,2
1988,27
1989,31
1990,2
1991,15
1992,2
1993,9
1994,10
1995,16
1996,2
1997,2
1998,10
1999,0
2000,40
2001,42
2002,27
2003,47
2004,5
2005,35
2006,5
2007,27
2008,28
2009,12
2010,6
2011,19
2012,1
2013,14
2014,30
2015,4
2016,24
2017,17
2018,5
2019,6
2020,40
2021,28
2022,7
2023,27
2024,11
2025,33
2026,34
2027,35
2028,11
2029,30
2030,10
2031,38
2032,22
2033,41
2034,19
2035,12
2036,1
2037,9
2038,48
2039,33
2040,28
2041,20
2042,0
2043,9
2044,6
2045,35
2046,38
2047,27
2048,5
2049,37
2050,27
2051,21
2052,35
2053,11
2054,27
2055,28
2056,6
2057,48
2058,27
2059,10
2060,24
2061,26
2062,27
2063,26
2064,40
2065,48
2066,24
2067,48
2068,25
2069,39
2070,18
2071,8
2072,10
2073,37
2074,6
2075,0
2076,0
2077,15
2078,35
2079,37
2080,12
2081,7
2082,6
2083,25
2084,33
2085,20
2086,30
2087,47
2088,48
2089,15
2090,35
2091,13
2092,10
2093,2
2094,38
2095,4
2096,12
2097,15
2098,38
2099,0
2100,14
2101,47
2102,15
2103,0
2104,2
2105,8
2106,5
2107,0
2108,30
2109,31
2110,36
2111,8
2112,15
2113,29
2114,48
2115,12
2116,18
2117,9
2118,20
2119,5
2120,13
2121,20
2122,12
2123,46
2124,3
2125,15
2126,18
2127,1
2128,6
2129,21
2130,17
2131,13
2132,20
2133,29
2134,39
2135,15
2136,41
2137,35
2138,24
2139,37
2140,7
2141,28
2142,21
2143,12
2144,10
2145,28
2146,7
2147,15
2148,37
2149,35
2150,17
2151,14
2152,1
2153,18
2154,17
2155,47
2156,33
2157,11
2158,4
2159,10
2160,26
2161,20
2162,38
2163,15
2164,0
2165,2
2166,8
2167,29
2168,10
2169,12
2170,17
2171,40
2172,33
2173,23
2174,30
2175,39
2176,13
2177,28
2178,21
2179,47
2180,5
2181,12
2182,36
2183,8
2184,1
2185,25
2186,33
2187,46
2188,6
2189,34
2190,21
2191,25
2192,37
2193,48
2194,27
2195,37
2196,20
2197,39
2198,33
2199,12
2200,32
2201,34
2202,4
2203,23
2204,30
2205,30
2206,9
2207,1
2208,27
2209,28
2210,5
2211,27
2212,33
2213,31
2214,5
2215,40
2216,1
2217,28
2218,23
2219,20
2220,38
2221,33
2222,33
2223,4
2224,38
2225,12
2226,1
2227,28
2228,38
2229,33
2230,7
2231,35
2232,4
2233,1
2234,26
2235,28
2236,27
2237,25
2238,15
2239,6
2240,11
2241,11
2242,7
2243,4
2244,47
2245,18
2246,34
2247,15
2248,37
2249,28
2250,2
2251,16
2252,30
2253,17
2254,34
2255,18
2256,38
2257,7
2258,2
2259,37
2260,12
2261,19
2262,19
2263,15
2264,48
2265,28
2266,21
2267,10
2268,25
2269,30
2270,12
2271,20
2272,15
2273,24
2274,24
2275,11
2276,41
2277,22
2278,15
2279,34
2280,0
2281,39
2282,12
2283,34
2284,22
2285,38
2286,39
2287,25
2288,41
2289,4
2290,33
2291,13
2292,47
2293,29
2294,22
2295,28
2296,38
2297,37
2298,30
2299,36
2300,38
2301,9
2302,2
2303,18
2304,10
2305,9
2306,34
2307,0
2308,20
2309,14
2310,33
2311,2
2312,9
2313,46
2314,10
2315,48
2316,37
2317,2
2318,40
2319,37
2320,5
2321,41
2322,13
2323,28
2324,12
2325,18
2326,16
2327,11
2328,11
2329,27
2330,28
2331,25
2332,16
2333,4
2334,4
2335,28
2336,10
2337,1
2338,6
2339,48
2340,40
2341,2
2342,2
2343,21
2344,22
2345,9
2346,7
2347,0
2348,22
2349,7
2350,12
2351,5
2352,16
2353,16
2354,9
2355,41
2356,48
2357,20
2358,34
2359,37
2360,43
2361,28
2362,38
2363,10
2364,33
2365,40
2366,33
2367,20
2368,19
2369,15
2370,2
2371,47
2372,27
2373,40
2374,17
2375,39
2376,39
2377,1
2378,32
2379,2
2380,41
2381,33
2382,24
2383,15
2384,41
2385,4
2386,17
2387,8
2388,21
2389,18
2390,29
2391,38
2392,12
2393,38
2394,25
2395,17
2396,11
2397,18
2398,30
2399,22
2400,24
2401,21
2402,30
2403,37
2404,41
2405,24
2406,2
2407,46
2408,21
2409,17
2410,7
2411,12
2412,42
2413,39
2414,47
2415,11
2416,17
2417,41
2418,8
2419,27
2420,18
2421,6
2422,26
2423,4
2424,21
2425,29
2426,47
2427,8
2428,6
2429,34
2430,12
2431,14
2432,46
2433,32
2434,2
2435,1
2436,23
2437,4
2438,6
2439,34
2440,48
2441,29
2442,35
2443,34
2444,13
2445,9
2446,21
2447,0
2448,30
2449,12
2450,0
2451,28
2452,7
2453,30
2454,14
2455,38
2456,1
2457,0
2458,30
2459,1
2460,0
2461,0
2462,4
2463,19
2464,0
2465,24
2466,21
2467,8
2468,46
2469,6
2470,35
2471,19
2472,34
2473,11
2474,38
2475,30
2476,12
2477,27
2478,46
2479,10
2480,17
2481,41
2482,7
2483,4
2484,28
2485,26
2486,30
2487,46
2488,16
2489,5
2490,1
2491,31
2492,7
2493,21
2494,21
2495,47
2496,6
2497,1
2498,28
2499,7
2500,46
2501,37
2502,39
2503,47
2504,11
2505,19
2506,10
2507,24
2508,39
2509,27
2510,12
2511,33
2512,8
2513,14
2514,37
2515,16
2516,47
2517,38
2518,31
2519,37
2520,29
2521,18
2522,38
2523,47
2524,8
2525,33
2526,8
2527,14
2528,34
2529,40
2530,47
2531,38
2532,42
2533,0
2534,31
2535,24
2536,7
2537,40
2538,29
2539,37
2540,1
2541,37
2542,8
2543,15
2544,39
2545,8
2546,35
2547,17
2548,9
2549,22
2550,0
2551,17
2552,30
2553,8
2554,25
2555,27
2556,18
2557,27
2558,24
2559,6
2560,17
2561,30
2562,38
2563,38
2564,27
2565,0
2566,5
2567,35
2568,10
2569,8
2570,38
2571,22
2572,21
2573,25
2574,46
2575,30
2576,14
2577,37
2578,28
2579,12
2580,21
2581,10
2582,43
2583,43
2584,5
2585,38
2586,5
2587,13
2588,34
2589,37
2590,15
2591,9
2592,17
2593,38
2594,3
2595,15
2596,41
2597,14
2598,39
2599,9
2600,39
2601,19
2602,17
2603,17
2604,38
2605,13
2606,40
2607,8
2608,11
2609,34
2610,35
2611,4
2612,33
2613,11
2614,9
2615,39
2616,35
2617,1
2618,18
2619,2
2620,33
2621,11
2622,9
2623,28
2624,39
2625,6
2626,39
2627,13
2628,40
2629,7
2630,41
2631,17
2632,15
2633,26
2634,9
2635,16
2636,11
2637,17
2638,31
2639,19
2640,18
2641,1
2642,6
2643,12
2644,6
2645,28
2646,35
2647,34
2648,24
2649,40
2650,46
2651,2
2652,24
2653,48
2654,25
2655,38
2656,2
2657,12
2658,15
2659,17
2660,17
2661,40
2662,18
2663,26
2664,34
2665,18
2666,28
2667,2
2668,1
2669,34
2670,38
2671,2
2672,35
2673,18
2674,22
2675,5
2676,34
2677,26
2678,28
2679,0
2680,27
2681,7
2682,38
2683,8
2684,18
2685,31
2686,12
2687,1
2688,11
2689,38
2690,24
2691,0
2692,35
2693,2
2694,6
2695,47
2696,17
2697,8
2698,34
2699,1
2700,8
2701,3
2702,17
2703,41
2704,19
2705,5
2706,0
2707,41
2708,21
2709,17
2710,33
2711,34
2712,5
2713,18
2714,2
2715,4
2716,46
2717,27
2718,15
2719,37
2720,7
2721,11
2722,37
2723,2
2724,17
2725,14
2726,6
2727,39
2728,0
2729,9
2730,48
2731,42
2732,13
2733,16
2734,11
2735,11
2736,7
2737,26
2738,40
2739,10
2740,41
2741,0
2742,35
2743,27
2744,36
2745,10
2746,16
2747,18
2748,7
2749,4
2750,17
2751,3
2752,20
2753,31
2754,43
2755,24
2756,37
2757,19
2758,10
2759,37
2760,2
2761,9
2762,14
2763,1
2764,6
2765,5
2766,33
2767,44
2768,40
2769,37
2770,47
2771,39
2772,26
2773,4
2774,20
2775,42
2776,33
2777,25
2778,6
2779,33
2780,34
2781,11
2782,46
2783,37
2784,8
2785,2
2786,15
2787,34
2788,21
2789,35
2790,27
2791,25
2792,4
2793,2
2794,5
2795,25
2796,38
2797,23
2798,47
2799,10
2800,14
2801,26
2802,7
2803,48
2804,44
2805,34
2806,7
2807,26
2808,30
2809,48
2810,23
2811,38
2812,17
2813,41
2814,46
2815,21
2816,7
2817,12
2818,7
2819,31
2820,2
2821,27
2822,36
2823,36
2824,7
2825,19
2826,28
2827,10
2828,14
2829,39
2830,26
2831,41
2832,28
2833,40
2834,8
2835,7
2836,10
2837,12
2838,18
2839,22
2840,28
2841,30
2842,12
2843,19
2844,32
2845,11
2846,19
2847,12
2848,11
2849,17
2850,43
2851,47
2852,20
2853,39
2854,35
2855,30
2856,38
2857,19
2858,16
2859,31
2860,25
2861,48
2862,5
2863,25
2864,39
2865,41
2866,43
2867,34
2868,29
2869,19
2870,27
2871,43
2872,24
2873,24
2874,14
2875,18
2876,35
2877,2
2878,38
2879,14
2880,37
2881,42
2882,7
2883,32
2884,6
2885,5
2886,19
2887,1
2888,28
2889,46
2890,34
2891,6
2892,24
2893,28
2894,37
2895,12
2896,15
2897,35
2898,15
2899,18
2900,47
2901,25
2902,19
2903,40
2904,17
2905,20
2906,10
2907,25
2908,9
2909,42
2910,0
2911,19
2912,29
2913,2
2914,23
2915,31
2916,14
2917,0
2918,27
2919,5
2920,17
2921,18
2922,19
2923,34
2924,27
2925,27
2926,39
2927,34
2928,19
2929,30
2930,19
2931,19
2932,33
2933,16
2934,24
2935,17
2936,38
2937,25
2938,24
2939,8
2940,4
2941,12
2942,4
2943,18
2944,1
2945,46
2946,21
2947,48
2948,1
2949,15
2950,24
2951,28
2952,33
2953,4
2954,37
2955,15
2956,20
2957,34
2958,1
2959,23
2960,11
2961,1
2962,10
2963,39
2964,36
2965,22
2966,37
2967,7
2968,30
2969,5
2970,14
2971,47
2972,4
2973,15
2974,27
2975,47
2976,12
2977,7
2978,18
2979,24
2980,8
2981,10
2982,10
2983,38
2984,10
2985,4
2986,22
2987,34
2988,44
2989,34
2990,47
2991,6
2992,37
2993,39
2994,0
2995,6
2996,17
2997,0
