index,rent
3584,81628.83607034563
3586,176671.26698021608
3593,104266.45229674986
3614,98943.59482226294
3661,173784.72281633716
3680,96274.01542092505
3720,181335.80697572368
3724,102156.57958449642
3733,176664.1927049438
3750,121638.15884180395
3767,105875.8624679138
3787,124688.22577018665
3810,99095.76877425329
3815,110614.02114987191
3863,72294.34237207324
3872,67285.60263985564
3900,212400.15177125495
3951,191479.4349274734
3954,211722.688842209
3987,442927.8372921214
3988,69215.41703285616
4029,97256.1987429656
4041,524028.79640661564
4072,59785.085576741134
4085,317386.440857579
4088,321383.2068174598
4098,211306.25588076827
4110,522041.05973013956
4124,62926.93356281472
4130,374563.31242985115
4138,196680.47392325185
4149,31313.687205658367
4154,306723.60729968245
4163,377767.9855369156
4187,402623.970330136
4196,258235.96036677356
4212,185746.96180555178
4222,358342.36268543755
4227,377964.0370344013
4234,491244.3805936135
4237,424402.1246552698
4245,63772.6071681468
4261,228764.34196338305
4289,99714.0860624822
4291,32159.10971411575
4295,67602.5602090364
4303,23823.909583956105
4317,60247.39661924645
4323,304798.63138540066
4344,284896.26089217723
4371,509338.27151081443
4375,441925.0247216681
4379,479520.89435331384
4387,441597.61098041444
4401,298676.00071691995
4436,234615.68037170786
4446,490870.64826809824
4460,58194.66815554232
4461,27948.153497818945
4465,243552.95055180794
4480,332190.858053845
4491,291789.86592699937
4499,450866.85035854124
4502,56237.74205561717
4521,444463.30667890084
4523,58837.60259386247
4546,54034.83986311148
4557,93063.87291364023
4572,99224.12367179675
4574,200722.78188321518
4592,139279.12428791
4614,68125.2975912443
4615,28727.867036456388
4618,99915.9382621421
4623,57529.08595017237
4624,493531.100891512
4636,256749.151101761
4641,136588.45357168218
4675,280758.6859483563
4681,318820.1201014691
4684,103261.78658250897
4695,444393.9121651327
4704,164639.2750297515
4710,179683.68635427678
4712,152543.2425947935
4733,430198.07062454754
4764,280605.549889119
4770,193948.70882094864
4776,195513.03210028826
4785,164879.1632190626
4793,285570.69646638905
4794,107698.15017215013
4810,278098.2333249426
4815,276770.6268357781
4827,268997.65627992165
4846,249741.99391039816
4854,105943.71687115509
4878,283743.95775812224
4884,294337.5821226323
4891,285519.0467482755
4903,235482.00968737114
4925,71965.87543363203
4929,426707.07000916183
5025,49685.245558587485
5054,55604.34707133249
5064,54806.5455629544
5098,93973.40888445801
5156,72041.11284013862
5204,146602.05360745575
5208,113703.47940521718
5210,144440.7679896269
5218,240341.2773774733
5219,157392.3055120383
5227,90364.62170210104
5235,133902.3495062929
5238,241875.39756843925
5254,123912.47984584927
5255,109703.73341919314
5258,101915.26906863626
5271,141749.8530854986
5273,175292.42279717536
5287,186167.79640649597
5300,129200.86652729186
5301,131541.2376068481
5302,164090.65616367134
5318,125200.54395599723
5332,223917.59300312863
5337,90106.83664884308
5362,108691.93417655236
5372,194645.80900011444
5378,212370.91821765242
5381,188791.56678949436
5389,136082.66819249172
5392,192141.62441868358
5395,107860.85584990533
5399,89501.70065406653
5403,108214.1247383717
5408,128494.2120023118
5409,274885.51021068793
5431,578869.1435127814
5433,225167.86139504827
5434,139545.06866772426
5443,214276.53349247796
5449,997507.6850145371
5451,144759.05409806085
5474,263167.35836969625
5479,241960.72758567653
5481,183793.75521530875
5485,104319.14930453096
5488,213701.14452935924
5496,132086.62351580957
5499,105178.72480396324
5501,95082.32906869799
5525,295689.74270759505
5526,124026.39506215235
5527,168017.14069839776
5544,145337.75481711002
5547,225839.94542493153
5553,239101.43248515335
5569,151283.42693061513
5580,296302.51626583183
5585,211579.03706235375
5594,201861.20403680624
5597,219370.73454858415
5601,286606.2112573983
5609,149057.54170971338
5612,281826.80452250177
5615,143448.1266357896
5632,281153.1271964237
5633,90724.85136279266
5643,194869.61300463162
5647,277298.0548875921
5675,87780.72990302874
5683,123857.50925777323
5689,85322.1270781832
5697,161588.69052006182
5702,86479.71356996479
5707,123418.85482325566
5708,222616.28289639123
5721,160100.69911619552
5726,169975.61248642317
5730,87847.95984731065
5741,128017.5258265339
5774,147515.45590606547
5838,179885.0456362474
5861,135120.31217616962
5875,169777.10643096783
5877,302827.72151228413
5878,169628.15124367623
5894,93221.92247176239
5931,98879.89377331696
5947,262823.6236127127
5986,268772.0355407252
5993,109140.57540576626
6056,367794.9253056074
6086,108413.52066213489
6164,81428.35520382819
6182,173836.51319248785
6193,57854.75191203117
6235,69400.64424959695
6242,48521.664120447036
6275,81925.42280378567
6278,75944.89722882828
6280,74586.74432071403
6299,74782.47143821669
6335,69376.39042177079
6361,111645.1541322239
6363,118459.68371906632
6370,95888.11446193271
6383,116201.05261627008
6406,400073.6074187717
6408,89746.86631796196
6419,189260.25597283925
6420,290119.4843426496
6430,517465.99637755705
6440,289256.65446738596
6441,120656.66043793254
6448,99079.39090287077
6465,98823.57325477812
6477,133336.97901720594
6482,643421.8142115095
6487,136509.02352648627
6492,106800.94118793277
6493,426499.3903777775
6497,289886.7935089896
6512,89718.46003071987
6513,86840.29233060424
6536,337159.84878196934
6568,379983.7156269528
6571,455191.9725258845
6576,76784.4242451016
6591,370484.66161251185
6593,138574.54652421855
6595,337970.61905231164
6600,84965.0975282375
6610,185022.00936919934
6619,105332.03089710203
6625,138073.40434991158
6626,93385.78543440333
6631,211647.8461465441
6645,82727.10569286745
6651,115464.75627571375
6659,375742.8272730772
6666,135817.63700031585
6674,296497.80194819643
6676,94228.6726851238
6677,322254.5939189704
6702,60244.44047136199
6711,113147.39001055078
6714,348907.3697500726
6715,375019.1561399788
6718,282388.08464138967
6726,91698.07168754154
6757,332870.6157938755
6793,86833.50583631365
6795,235080.05068994887
6818,116391.67149962293
6825,78608.05089574729
6826,253873.1392717791
6835,113854.30836833999
6839,72375.39454361102
6843,568012.5975420144
6856,305670.07007508806
6860,43704.617691598
6864,89742.49994705786
6866,261507.24894923344
6867,377323.5412050564
6870,115875.73992822377
6872,111350.26165819349
6874,238646.81889373992
6881,552369.6840488389
6886,173223.33181708405
6912,236423.71674407378
6919,396698.8585546169
6932,119429.59283884395
6935,268285.57847145695
6936,348339.3293409558
6972,165753.8642898867
6975,286135.0175332871
6976,412642.8797280169
6989,96647.94174508986
7003,336637.9366135688
7014,405213.9143486967
7028,130451.35505631322
7034,132752.5271176339
7038,108890.38209256774
7059,102578.79436505826
7068,441793.19336460123
7071,136827.6908279446
7080,299428.39743611834
7082,293704.96523276326
7087,125360.46459220679
7089,104513.13949019076
7102,287438.7878767465
7103,310466.47039519623
7115,183690.90978331168
7119,82979.65874127368
7120,143239.12843501862
7126,200264.5812101988
7134,349493.48088408995
7136,226268.56564281698
7148,121068.34738212154
7152,174574.53757273173
7161,101545.83376507649
7169,362854.71149094205
7183,475517.0850901385
7184,98524.64825761215
7214,115983.33522897473
7215,454407.8311468848
7225,108093.08931622712
7253,223923.84535803285
7269,136850.32019330323
7281,112633.78859264059
7296,148120.1606059103
7299,326048.4126511905
7303,146569.65462498847
7316,96058.15116857157
7375,103101.01773156405
7378,53909.68645516201
7420,56513.012241107324
7433,111677.56129363092
7480,117431.09452026605
7481,125748.71447626734
7483,83802.74404947099
7497,62627.3515847628
7530,103206.16947791429
7533,66257.98464230631
7620,115668.24022875149
7629,90836.41537043093
7646,106347.27958764012
7689,104275.13206576301
7745,102742.35578522424
7750,66985.63506981343
7786,73469.19662093287
7791,72716.98645579047
7811,216518.7648507716
7827,49550.561016135194
7856,54490.95173510368
7889,135653.11367895195
7905,122443.48492011822
7929,101340.08607566837
7990,154521.4571287101
8021,100121.49032685671
8065,63085.88369208308
8089,69171.61221588607
8172,229455.44339464017
8207,269738.4983273278
8221,66033.85550533562
8226,137734.22603302283
8228,68459.62430892937
8234,113692.85329426572
8255,118376.80491660303
8257,62419.542796492824
8277,126394.18710406496
8286,122433.05533238461
8326,123947.69770522496
8365,184135.023786299
8447,69396.61149428396
8470,131814.583216791
8477,72419.35769480656
8480,118372.25481138995
8529,70433.17302533347
8561,213393.12282102281
8603,297830.10264095716
8621,130163.10961126868
8702,58126.29772095278
8727,55308.049467042525
8808,53156.373567353105
8817,83445.8920874636
8845,359395.7553221791
8846,86852.8738930156
8852,111403.6246528352
8862,51009.105915366075
8881,183328.42271928268
8920,63660.318512207974
8921,54320.775036521416
8948,71998.14075490992
8985,140425.2394504891
8997,90610.79113133166
9021,63879.260943545734
9051,54642.23175091858
9055,77506.37775635073
9067,58805.05568512316
9116,71908.40177404907
9122,64226.9710777257
9135,71152.45838012427
9147,73591.32524949255
9242,51293.035185961926
9253,302225.6651854899
9258,56937.39459540106
9281,55608.66128126028
9411,116367.4411314727
9421,90836.63920278307
9423,114111.78718186598
9466,129523.33311904818
9469,71337.65321706812
9505,232504.7077280489
9676,114331.88523072642
9694,58721.347213802335
9715,82564.88561474805
9726,70817.25909647168
9747,80540.52945220217
9749,90918.81333293089
9786,55897.39088838326
9823,61894.90826114858
9873,113373.78436911767
9876,62062.082171338
9880,103350.91649625811
9921,106640.76575732382
9968,57253.84937170876
9987,106863.31808806465
10043,66498.02976064278
10052,112876.80944829028
10099,102170.95176990505
10107,278681.6076655269
10108,227011.34865748568
10142,62576.299512129284
10165,93387.33383534581
10168,257153.4075367562
10172,36180.30711784345
10174,110058.78780595222
10209,80416.30316725146
10216,51029.39930013486
10217,114609.73148897287
10227,154392.7524949681
10255,122132.42434151714
10272,178613.1554898361
10287,49775.75770903297
10307,357305.59674852976
10323,41448.41310370709
10383,123984.73695494437
10393,110075.48853628551
10403,38972.73945589042
10437,65030.90356526147
10444,47571.62202206356
10500,51786.999969007506
10506,73064.83270686139
10512,38841.5441676959
10526,43544.74733603111
10540,152204.8600108644
10548,208465.1603200437
10560,114589.68160868519
10579,81101.21231576431
10583,177842.98409984692
10624,178518.31986932695
10638,306241.0776247096
10639,200121.01555665268
10646,352615.54395997326
10658,195759.31580816038
10666,84701.22765902494
10676,272060.5620818011
10681,219171.99355367498
10685,59280.173146089764
10687,174803.2181823025
10701,93144.95089355911
10707,335560.9610057507
10723,360032.8448010634
10728,330299.6562410699
10729,354476.0368089734
10749,97107.1095484444
10766,224324.41154502024
10768,94450.45796057905
10784,104392.175949692
10808,109212.8152910444
10815,271073.55556681554
10816,328822.7396779711
10834,367017.312708454
10850,115512.74869722343
10861,125317.5209899044
10915,86398.33206934229
10957,90807.24784677787
11003,104029.21420264439
11020,124814.92117196023
11025,77516.87583758365
11073,106612.06595105608
11098,135072.50996734507
11102,139761.48346896996
11137,101002.50408416663
11168,71701.9734264012
11215,98246.14868166472
11219,274053.5648006669
11225,102910.80110723258
11228,66241.46067503974
11254,115840.37363422662
11267,65358.10364826938
11268,138106.73930321884
11298,62097.85043018697
11305,82977.23094183517
11318,66070.78550753422
11364,117985.91302754288
11366,107372.69608410558
11370,49913.273594701735
11380,120348.95079622093
11397,60997.64889537143
11451,93766.07076323764
11458,63161.4461092607
11476,95096.2970749445
11543,171883.49804148954
11614,86520.68247562632
11661,98986.75600942044
11704,59954.40229314236
11712,51623.16737738822
11929,61680.051788559686
11990,95581.07205420075
12032,49938.20750228444
12095,85469.95851379125
12104,67085.94558540243
12105,68108.76714383489
12131,38885.94421363702
12134,132126.05882680038
12135,469301.4899046896
12139,300175.9221645552
12140,46259.58776939679
12160,305441.74561415147
12162,86387.94024881035
12188,232677.2559194207
12212,124546.54900409079
12214,63729.23173208873
12240,152816.8912153793
12241,57046.98233270104
12251,59157.67341809709
12254,51663.614001494876
12261,32095.557967163215
12263,87530.31047926343
12269,80379.13934376469
12284,384310.010824953
12286,61512.17307857729
12289,141706.73776697108
12301,187378.60270521892
12307,20219.453266089884
12313,53154.65452198248
12314,124043.75469775424
12328,192406.16442991613
12332,67439.2019257409
12334,93842.62338784583
12337,88384.02048095399
12338,50687.898652373595
12375,29435.105343749514
12382,88645.31752982995
12385,159849.72866814744
12386,152871.28443440265
12394,185368.45572469637
12419,113120.34612796534
12421,166398.49381415118
12422,112793.40887090914
12425,84191.47142783496
12426,364842.5175899164
12427,151473.63269426368
12428,95187.47047692235
12438,76007.97027022357
12448,165250.38989139308
12457,169187.18779682962
12475,147326.66360401627
12476,82870.0725293761
12499,242156.562693545
12511,85754.36951611706
12527,77138.89425299145
12540,33425.784278870065
12547,95889.62158560491
12551,78563.32037400245
12568,171374.32814087372
12586,137553.19270099688
12598,126952.7614627016
12615,192372.8183051318
12624,236241.27286543627
12648,191112.0199519109
12665,184694.53982168034
12669,104191.24790427391
12671,80241.31351104133
12684,224165.3813978085
12691,188784.31715736922
12706,192504.95942060614
12708,113562.72483005245
12712,258129.60428939512
12730,181786.21521302688
12733,62615.05092725758
12739,104805.57598204704
12761,99941.05515482405
12771,211490.15238196836
12774,186435.19734995256
12777,135848.4670931717
12830,140202.54817467838
12845,899160.2872157636
12867,302962.85203521
12885,299990.9067188237
12895,160656.6835213563
12898,137553.06996923068
12903,83949.87110625723
12908,123889.4735754794
12920,53031.67142579943
12924,231534.80938484016
12932,117243.86788015296
12949,131499.01605550252
12960,84517.77588897395
12963,108891.24899759868
12964,944440.212853116
12974,149413.659430375
12977,114265.1432506371
12995,107090.12164857717
13001,62455.08599801171
13003,111044.91202783419
13008,265026.9971728986
13017,649586.7334399072
13021,124110.06876516293
13031,108918.87104470475
13071,153754.0192666278
13086,104911.99177785567
13087,117977.58889805773
13089,648052.1904441825
13110,195440.06828302285
13111,302233.31679155485
13113,155281.82027711332
13114,159579.83969092142
13146,105204.76513131242
13149,122619.76062641985
13151,110390.89975529289
13195,204455.87900327734
13206,139855.6879492869
13207,225685.97201630735
13229,192339.90113575786
13231,131147.53940130686
13261,881604.9370655032
13262,207104.0888826219
13267,196960.71443976305
13292,1479909.041612656
13296,293661.25931649224
13318,135125.66648338662
13322,254738.77389877857
13326,174619.99909003466
13334,141749.50391457975
13347,111858.98859536592
13348,71862.54793645805
13354,100835.5772622914
13355,159179.29129114992
13357,313166.1305362426
13372,156333.5433062591
13374,385748.29794828594
13378,113674.27328946916
13386,275823.41954549315
13414,113526.1738775978
13416,126596.43131601391
13422,75454.01197212545
13424,105171.3637382509
13430,689481.7466022589
13435,183747.19303032302
13436,696895.0846227567
13441,232853.2144160324
13449,281740.58096706925
13450,74148.49731711109
13453,113789.91476984031
13462,233754.71011350548
13463,141117.3446996658
13484,134287.53129192957
13491,122134.11905712777
13497,273323.8751311363
13500,126549.14206200819
13501,105886.76826523195
13502,111089.61512700726
13515,631364.1536824243
13516,126559.98127327238
13528,201152.36542417825
13534,299119.83812995057
13604,115970.05129644877
13653,72852.23202638108
13718,98641.63777425032
13745,94503.94189026822
13802,62951.65837395082
13851,67502.03250785953
13905,87475.38247691543
13999,70703.37734167001
14012,73576.95570206387
14018,107942.20597239272
14038,94744.95035051071
14064,77225.4706248793
14154,284129.5008508629
14191,156732.8236382762
14198,170895.37335624322
14224,95012.8335342127
14231,122247.39755481058
14246,164967.1230414448
14256,303653.2871834328
14269,94298.3785352112
14275,83867.83319805976
14279,198768.263434052
14283,134681.31047649568
14284,113511.76329718105
14302,248970.5252203852
14317,112089.96417983847
14322,131767.08630635226
14342,73647.65049500922
14347,99982.41804799275
14354,183242.98285417625
14357,120951.51505110148
14363,196632.9501379145
14366,134797.686377372
14370,115656.4185366549
14382,119622.16201357545
14392,203118.95352421055
14406,185331.32691718973
14416,117814.64342542422
14420,439568.71078596613
14424,203514.95772870228
14427,125938.38781869692
14436,97280.02291683006
14462,281490.6510360192
14492,70542.36483400088
14493,186004.04286412732
14495,130702.49453145493
14505,124993.12051403466
14506,87199.71685738137
14510,77440.12577176366
14514,125069.4845047929
14529,76997.84612995948
14531,113436.81972773293
14533,150814.55966136348
14534,107232.24935905621
14548,119839.90677405075
14555,84428.51018382091
14557,277679.4112449719
14561,91716.20582029255
14563,130595.66978148931
14565,66939.44415456758
14585,394213.79334690666
14589,116585.56932212535
14615,113696.34626925665
14621,124973.96601933659
14646,115200.73872488063
14651,104179.75044815449
14661,109640.9714287803
14697,70245.12776094011
14700,108494.18747349535
14703,80182.5013687589
14710,119943.93317276095
14713,116740.41895213723
14715,147439.4198243406
14718,180070.5188708527
14730,182357.435841094
14740,144676.04544092485
14770,260195.19254211232
14779,110358.11002511067
14780,184662.1881846064
14786,170237.84270945127
14790,83367.7079902038
14791,112651.86544975598
14793,132321.17914998365
14794,280740.05315660825
14813,98446.6792018553
14822,126491.03833258501
14834,124381.45023220924
14839,110898.51378154609
14844,125160.81202087816
14847,84804.85758811436
14856,440544.460249039
14879,84280.40642776698
14880,113891.5860921662
14911,169995.4515786458
14926,88131.67219355857
14928,95330.52735897861
14933,79181.87272634669
14943,73478.22098000445
14946,119215.44218638801
14949,74892.57762089412
14950,99513.28072684721
15135,253284.80635242228
15199,176962.69623702706
15227,136557.27274537977
15372,166677.2621899556
15399,125907.24190485803
15432,141948.21392597744
15476,99604.41164192623
15587,60797.12991364171
15592,76005.28469386837
15642,262709.2724161474
15691,247647.19892306527
15694,200653.78779277072
15738,70378.47858208086
15740,168864.02722439717
15746,144206.30192769732
15761,49283.517613416116
15809,59106.787993474354
15845,60437.644275181694
15892,60820.14029076344
15936,114310.78094601668
15949,102528.50144747613
15991,89576.82790507298
15992,91972.35006967638
16023,69900.58230282615
16050,70288.71501408481
16103,84503.35029203884
16141,114287.41838183792
16146,120583.50898774297
16147,152244.9934568005
16149,116736.9518213494
16150,105633.34456465923
16154,138150.44302430612
16155,102733.23804729895
16170,147702.34084652277
16174,119964.57136407187
16182,101979.47481059337
16202,94550.11480429552
16213,90598.86397694136
16222,73463.95642446689
16224,95935.07480856605
16226,129776.57944251779
16276,140143.28830178292
16278,58969.396782038406
16318,90422.37786400867
16319,161549.6765953672
16327,86584.46121196137
16435,128316.63953432048
16500,67039.10928441369
16524,143525.0242150038
16551,104966.51898677764
16572,66008.53719300972
16576,112637.83047700056
16578,117881.3703269605
16605,114428.98208516715
16614,137002.84411452667
16761,107871.51005815534
16779,222574.47272306713
16835,256850.31858550874
16864,117835.4404404256
16900,106263.34020447043
16928,225069.99964130484
16937,208855.99627108613
16940,93698.02214072883
16971,190615.2505458378
16991,224998.27647631612
17012,246476.59982213174
17032,305311.5735140175
17050,117204.28444932277
17147,304564.46873132983
17226,215689.68294352718
17257,219748.47529741662
17310,126432.66154511785
17347,241649.91281127383
17348,89529.20926673799
17352,212142.16923573497
17368,224109.46884357597
17455,276681.3188490238
17461,75263.2613373806
17485,127215.08614215378
17502,134843.31035031675
17515,108709.63965051465
17549,141745.60638127467
17553,125271.82029300505
17561,192997.22316520626
17586,228110.1243531474
17594,144538.3013889405
17607,187106.60051497477
17618,180663.92208453882
17636,144998.7615859316
17651,129196.21106002413
17690,145380.56575204746
17723,175546.10149091843
17740,57327.24303719129
17761,184653.01986201716
17813,107787.209528437
17815,93173.59652868318
17857,98066.95588267902
17858,147539.84347681934
17884,238840.63910924955
17888,245579.97641173453
17921,182016.8901681376
17923,102922.5491486286
17966,125331.03128342096
17971,140164.21559714418
18080,112000.8837515235
18149,57716.183347819075
18150,135342.69559743576
18155,74094.33741803665
18170,54056.48162724312
18174,93395.43906848526
18189,45195.61574973773
18190,45663.40967744416
18193,159600.69290270365
18196,69643.38072886295
18221,49144.89080638568
18254,76474.9766197199
18267,97752.7757419008
18270,97744.75000043953
18279,113856.5159912238
18297,200952.28746787208
18306,100848.27014776555
18324,292638.8351419692
18335,108321.57826615832
18425,106356.02778708811
18436,83785.90553475032
18442,317122.8995239455
18451,137070.06352737837
18487,103314.6671744399
18512,111801.1473716498
18559,319924.60363104544
18570,205386.3523380558
18585,96392.61330275111
18590,157192.3227398762
18601,312473.8369498749
18673,45372.517570203214
18686,181846.08074841445
18687,108246.60244213894
18727,69756.6057576026
18736,114038.27498691104
18750,196211.2634973609
18751,117557.01440187919
18792,107774.93328326839
18814,118451.33274304449
18824,49277.53493200542
18852,134589.3170263061
18861,98281.64593839672
18864,70395.40954302417
18868,178053.50211804884
18870,210175.95391539455
18875,117306.43396940205
18877,88773.21125002875
18886,120139.70938396713
18888,110355.1559909349
18912,72816.8761998819
18919,177132.36069959693
18965,99074.76031171408
18974,136291.90504772632
19040,77464.35105528525
19045,120567.5840661451
19056,189505.95772203416
19081,202583.7478666564
19089,206987.94546649422
19092,76047.69325198281
19104,36807.9995941403
19135,84203.3626231761
19137,105726.61685382616
19155,118632.123942229
19190,196581.11798800493
19198,61440.54725533158
19228,71135.17031760002
19256,213298.11088852672
19267,195249.9344241012
19272,168120.7356523814
19292,111958.82085624617
19302,194426.38375687867
19317,73111.41067505776
19323,48132.09269856903
19339,228140.4527945114
19349,280879.4550837106
19363,142449.3707526023
19373,109213.25748721347
19407,70407.99530265002
19466,103632.36091464855
19482,72130.33562606722
19492,266558.91126219573
19493,278672.138737052
19496,134757.3524534906
19501,80454.06148154981
19507,363344.15107080113
19521,87165.50201567079
19524,361114.41218821064
19528,263612.6943559733
19532,135577.3533162645
19535,317215.4736549777
19536,141119.56683511919
19550,192299.70471797217
19554,349930.94371348515
19565,253417.93396048574
19576,126792.85875619728
19582,194983.58231227592
19599,364797.6451206325
19602,372437.48501122126
19616,124125.06800675754
19620,462659.6118334299
19621,84633.25898747903
19622,306101.64464101236
19627,259480.49462012708
19638,200805.85973923118
19640,201127.72038715874
19650,308371.04345212795
19655,143416.39422202
19657,131941.40637113655
19671,478014.072234649
19675,68998.70958396292
19690,141613.40915764164
19694,90322.34992498359
19700,123317.11520084029
19732,76675.3860203434
19747,70920.15189117088
19762,72299.44986689833
19878,76948.19393642258
19984,148084.4691191426
20016,60776.14213599954
20061,78518.36822848667
20063,56739.19982855676
20067,60971.66463319944
20129,113707.29304892376
20137,97854.1729406869
20164,56282.769241293
20190,50849.387684108005
20245,56683.03269402659
20263,80864.19673518254
20283,84462.03531064752
20296,103913.4847669405
20298,141084.72911945535
20309,152813.43586969408
20319,81284.36615447854
20334,94652.46634315507
20344,113578.41947024732
20355,50411.82686728019
20384,97831.62124397769
20397,80369.29949758807
20408,143668.60127927008
20416,78739.97536847455
20424,102163.06389037578
20436,60560.38296631512
20438,55621.599722766376
20493,56400.76746284421
20515,67764.47046390781
20529,66732.91432296428
20544,70094.95990619819
20555,63546.81718377143
20556,65371.28384375132
20563,70355.57916619987
20595,127984.8518077216
20629,68164.51562907112
20660,79368.4224810208
20674,62584.16829514524
20676,93034.58345247671
20695,82456.72226622413
20757,103537.89567412439
20765,143550.6131085029
20821,59659.42170861425
20858,111918.75593753114
20972,101272.26127541559
20979,114912.11362940575
21006,90013.47951691273
21032,67959.27122466764
21037,92517.38444462347
21057,103886.96595832972
21090,70248.79391596944
21184,100885.14915982727
21188,88800.72557893039
21194,131463.48483143098
21273,46852.60886433421
21294,51786.2878719649
21315,65019.21088672477
21326,89653.18125920156
21425,73659.49476394427
21526,55475.042105603075
21530,60563.38886646259
21540,79455.83481297533
21542,69999.83803176592
21551,81565.40530826841
21565,103157.90399304355
21574,276734.0592795099
21585,109081.51252032375
21603,63663.95057720809
21640,192635.1821128804
21650,65108.231817895976
21652,81554.03031967569
21663,62372.02366971458
21673,184569.4289366929
21675,135091.61637452611
21696,29478.90292000561
21698,105813.58213364487
21711,195480.53764660674
21716,92406.07996272479
21720,87197.78301793229
21744,113615.85742264455
21749,87964.82092816832
21784,68070.91945466751
21789,175472.32247216336
21793,115997.19906991674
21813,176739.27139632739
21814,104134.72199239631
21840,115571.4421729
21841,86206.95918936827
21847,120328.36178556831
21861,107061.27955162186
21882,114840.88030132162
21885,113006.09968025604
21895,102147.12432323046
21904,108552.64076172898
21926,86791.05774243483
21934,114894.59944377214
21947,185370.70572148333
21949,79913.55515758457
21956,59049.87712775064
21958,75011.75129523597
21959,101614.86221168269
21984,170940.33328542367
22050,115947.89519906213
22085,68411.61897528489
22090,77881.36072664897
22108,75362.95468772596
22144,87960.57413675889
22158,113584.68601507015
22205,77821.56765360109
22206,188431.13603546022
22210,81988.80015811766
22217,69572.90916389007
22224,89890.71367088241
22257,78759.13962550032
22262,57935.353768134904
22272,121298.72750104079
22274,100990.3818467256
