index,label
949,22
950,28
951,28
952,42
953,29
954,40
955,18
956,7
957,43
958,6
959,17
960,27
961,24
962,45
963,12
964,33
965,38
966,38
967,16
968,1
969,44
970,7
971,35
972,42
973,21
974,10
975,0
976,17
977,31
978,19
979,32
980,0
981,41
982,2
983,31
984,46
985,44
986,23
987,15
988,39
989,27
990,21
991,12
992,12
993,17
994,31
995,36
996,0
997,44
998,38
999,14
1000,16
1001,33
1002,9
1003,35
1004,44
1005,14
1006,33
1007,28
1008,35
1009,37
1010,43
1011,23
1012,16
1013,10
1014,34
1015,8
1016,45
1017,6
1018,1
1019,19
1020,35
1021,18
1022,34
1023,2
1024,35
1025,21
1026,15
1027,16
1028,42
1029,13
1030,30
1031,31
1032,4
1033,10
1034,30
1035,28
1036,38
1037,22
1038,25
1039,2
1040,16
1041,48
1042,0
1043,32
1044,22
1045,48
1046,14
1047,48
1048,5
1049,18
1050,20
1051,47
1052,48
1053,34
1054,41
1055,39
1056,18
1057,16
1058,47
1059,3
1060,28
1061,13
1062,3
1063,41
1064,38
1065,14
1066,28
1067,40
1068,29
1069,38
1070,3
1071,35
1072,26
1073,23
1074,12
1075,47
1076,35
1077,24
1078,16
1079,40
1080,13
1081,48
1082,4
1083,29
1084,33
1085,31
1086,21
1087,18
1088,26
1089,2
1090,8
1091,12
1092,16
1093,43
1094,32
1095,13
1096,29
1097,33
1098,34
1099,40
1100,10
1101,46
1102,24
1103,36
1104,3
1105,20
1106,36
1107,8
1108,11
1109,7
1110,32
1111,30
1112,44
1113,35
1114,35
1115,24
1116,27
1117,24
1118,37
1119,8
1120,46
1121,21
1122,13
1123,45
1124,44
1125,10
1126,14
1127,42
1128,35
1129,8
1130,30
1131,24
1132,45
1133,46
1134,20
1135,29
1136,32
1137,43
1138,8
1139,32
1140,34
1141,43
1142,13
1143,37
1144,44
1145,13
1146,0
1147,8
1148,8
1149,8
1150,21
1151,38
1152,24
1153,18
1154,36
1155,48
1156,30
1157,23
1158,13
1159,36
1160,13
1161,21
1162,26
1163,15
1164,10
1165,21
1166,4
1167,11
1168,7
1169,21
1170,46
1171,15
1172,8
1173,34
1174,4
1175,37
1176,20
1177,9
1178,22
1179,35
1180,3
1181,45
1182,16
1183,34
1184,18
1185,38
1186,29
1187,12
1188,30
1189,0
1190,1
1191,26
1192,5
1193,44
1194,31
1195,33
1196,11
1197,5
1198,12
1199,8
1200,40
1201,41
1202,24
1203,47
1204,19
1205,5
1206,32
1207,17
1208,39
1209,6
1210,14
1211,2
1212,1
1213,17
1214,15
1215,24
1216,45
1217,37
1218,40
1219,9
1220,43
1221,29
1222,13
1223,11
1224,4
1225,39
1226,3
1227,39
1228,41
1229,29
1230,14
1231,29
1232,28
1233,13
1234,25
1235,41
1236,15
1237,29
1238,12
1239,12
1240,40
1241,17
1242,6
1243,20
1244,16
1245,45
1246,30
1247,23
1248,35
1249,6
1250,24
1251,47
1252,31
1253,12
1254,18
1255,24
1256,20
1257,27
1258,32
1259,16
1260,21
1261,22
1262,17
1263,20
1264,35
1265,9
1266,12
1267,28
1268,48
1269,32
1270,29
1271,25
1272,38
1273,12
1274,30
1275,35
1276,19
1277,19
1278,11
1279,27
1280,34
1281,1
1282,35
1283,21
1284,5
1285,30
1286,4
1287,30
1288,35
1289,31
1290,10
1291,13
1292,29
1293,43
1294,25
1295,28
1296,2
1297,36
1298,45
1299,9
1300,11
1301,5
1302,7
1303,6
1304,47
1305,5
1306,45
1307,30
1308,4
1309,15
1310,18
1311,16
1312,7
1313,17
1314,10
1315,37
1316,23
1317,42
1318,19
1319,17
1320,38
1321,13
1322,35
1323,9
1324,44
1325,8
1326,3
1327,33
1328,25
1329,8
1330,14
1331,35
1332,39
1333,48
1334,24
1335,45
1336,12
1337,11
1338,18
1339,29
1340,47
1341,32
1342,46
1343,39
1344,46
1345,13
1346,23
1347,23
1348,20
1349,16
1350,20
1351,17
1352,14
1353,30
1354,36
1355,27
1356,21
1357,17
1358,48
1359,23
1360,40
1361,35
1362,46
1363,14
1364,17
1365,23
1366,15
1367,28
1368,11
1369,12
1370,45
1371,16
1372,14
1373,40
1374,45
1375,12
1376,4
1377,8
1378,24
1379,4
1380,21
1381,21
1382,41
1383,3
1384,21
1385,24
1386,29
1387,48
1388,18
1389,23
1390,11
1391,3
1392,22
1393,33
1394,2
1395,5
1396,42
1397,21
1398,9
1399,9
1400,35
1401,25
1402,37
1403,3
1404,42
1405,21
1406,16
1407,34
1408,15
1409,45
1410,45
1411,33
1412,34
1413,48
1414,5
1415,43
1416,31
1417,35
1418,3
1419,12
1420,12
1421,8
1422,42
1423,20
1424,47
1425,24
1426,37
1427,15
1428,45
1429,6
1430,46
1431,19
1432,3
1433,34
1434,11
1435,48
1436,7
1437,9
1438,39
1439,29
1440,6
1441,44
1442,42
1443,38
1444,13
1445,15
1446,16
1447,14
1448,9
1449,31
1450,47
1451,5
1452,12
1453,26
1454,30
1455,5
1456,9
1457,32
1458,13
1459,13
1460,33
1461,9
1462,5
1463,8
1464,24
1465,26
1466,7
1467,7
1468,38
1469,21
1470,32
1471,35
1472,22
1473,1
1474,17
1475,21
1476,40
1477,32
1478,31
1479,47
1480,44
1481,27
1482,17
1483,4
1484,39
1485,15
1486,33
1487,25
1488,36
1489,7
1490,29
1491,33
1492,25
1493,42
1494,40
1495,32
1496,47
1497,8
1498,29
1499,10
1500,2
1501,35
1502,31
1503,14
1504,4
1505,26
1506,41
1507,35
1508,39
1509,35
1510,19
1511,20
1512,27
1513,17
1514,20
1515,25
1516,8
1517,36
1518,35
1519,36
1520,45
1521,6
1522,46
1523,13
1524,40
1525,10
1526,24
1527,0
1528,4
1529,43
1530,10
1531,38
1532,36
1533,39
1534,45
1535,11
1536,42
1537,34
1538,31
1539,37
1540,16
1541,16
1542,38
1543,48
1544,28
1545,12
1546,40
1547,16
1548,8
1549,15
1550,32
1551,31
1552,1
1553,4
1554,37
1555,4
1556,46
1557,1
1558,10
1559,30
1560,17
1561,47
1562,42
1563,42
1564,44
1565,31
1566,24
1567,40
1568,5
1569,20
1570,41
1571,8
1572,23
1573,37
1574,22
1575,39
1576,41
1577,45
1578,6
1579,37
1580,16
1581,13
1582,20
1583,43
1584,26
1585,3
1586,43
1587,46
1588,42
1589,41
1590,44
1591,31
1592,41
1593,33
1594,18
1595,3
1596,28
1597,1
1598,39
1599,0
1600,16
1601,24
1602,2
1603,29
1604,13
1605,35
1606,45
1607,19
1608,39
1609,13
1610,0
1611,2
1612,8
1613,21
1614,29
1615,29
1616,22
1617,40
1618,31
1619,16
1620,19
1621,4
1622,18
1623,21
1624,21
1625,23
1626,47
1627,47
1628,27
1629,6
1630,1
1631,32
1632,28
1633,0
1634,1
1635,15
1636,45
1637,9
1638,8
1639,39
1640,12
1641,18
1642,47
1643,18
1644,45
1645,15
1646,14
1647,2
1648,47
1649,35
1650,8
1651,7
1652,46
1653,41
1654,39
1655,48
1656,42
1657,3
1658,16
1659,45
1660,42
1661,7
1662,24
1663,28
1664,24
1665,3
1666,43
1667,32
1668,21
1669,26
1670,23
1671,8
1672,11
1673,38
1674,23
1675,12
1676,14
1677,7
1678,2
1679,24
1680,18
1681,47
1682,4
1683,24
1684,46
1685,9
1686,40
1687,34
1688,10
1689,16
1690,39
1691,32
1692,40
1693,24
1694,25
1695,45
1696,33
1697,46
1698,47
1699,23
1700,33
1701,17
1702,34
1703,12
1704,25
1705,35
1706,12
1707,1
1708,31
1709,20
1710,14
1711,0
1712,24
1713,35
1714,24
1715,1
1716,42
1717,26
1718,26
1719,48
1720,35
1721,32
1722,24
1723,33
1724,14
1725,20
1726,36
1727,10
1728,45
1729,30
1730,32
1731,11
1732,19
1733,26
1734,31
1735,8
1736,34
1737,47
1738,12
1739,14
1740,16
1741,1
1742,20
1743,8
1744,22
1745,47
1746,41
1747,46
1748,29
1749,36
1750,13
1751,39
1752,10
1753,38
1754,18
1755,15
1756,16
1757,15
1758,48
1759,1
1760,25
1761,16
1762,29
1763,19
1764,32
1765,41
1766,28
1767,23
1768,14
1769,16
1770,3
1771,14
1772,18
1773,5
1774,12
1775,48
1776,3
1777,12
1778,39
1779,44
1780,42
1781,18
1782,38
1783,13
1784,24
1785,11
1786,2
1787,40
1788,0
1789,48
1790,29
1791,7
1792,18
1793,35
1794,26
1795,26
1796,5
1797,40
1798,39
1799,44
1800,30
1801,46
1802,1
1803,32
1804,26
1805,46
1806,31
1807,35
1808,39
1809,6
1810,12
1811,5
1812,10
1813,19
1814,5
1815,13
1816,38
1817,20
1818,9
1819,19
1820,16
1821,24
1822,5
1823,36
1824,45
1825,3
1826,24
1827,36
1828,26
1829,26
1830,43
1831,27
1832,28
1833,22
1834,18
1835,15
1836,45
1837,42
1838,38
1839,6
1840,21
1841,31
1842,22
1843,14
1844,23
1845,35
1846,38
1847,40
1848,20
1849,28
1850,17
1851,0
1852,14
1853,14
1854,36
1855,44
1856,47
1857,29
1858,45
1859,42
1860,12
1861,2
1862,45
1863,41
1864,45
1865,17
1866,10
1867,15
1868,14
1869,30
1870,17
1871,44
1872,0
1873,31
1874,23
1875,21
1876,24
1877,29
1878,9
1879,33
1880,21
1881,17
1882,12
1883,42
1884,21
1885,31
1886,44
1887,18
1888,4
1889,22
1890,30
1891,0
1892,44
1893,29
1894,23
1895,4
1896,47
1897,15
1898,3
1899,13
1900,8
1901,16
1902,45
1903,44
1904,16
1905,23
1906,37
1907,33
1908,40
1909,19
1910,18
1911,6
1912,0
1913,0
1914,23
1915,34
1916,3
1917,28
1918,20
1919,42
1920,45
1921,35
1922,8
1923,16
1924,16
1925,3
1926,27
1927,12
1928,42
1929,25
1930,22
1931,35
1932,26
1933,20
1934,5
1935,14
1936,6
1937,16
1938,44
1939,16
1940,10
1941,3
1942,47
1943,47
1944,12
1945,48
1946,13
1947,37
1948,14
1949,46
1950,31
1951,20
1952,41
1953,23
1954,46
1955,16
1956,2
1957,32
1958,48
1959,35
1960,36
1961,36
1962,36
1963,7
1964,19
1965,17
1966,0
1967,8
1968,14
1969,4
1970,30
1971,5
1972,40
1973,34
1974,22
1975,5
1976,29
1977,43
1978,26
1979,39
1980,37
1981,11
1982,16
1983,48
1984,26
1985,31
1986,9
1987,29
1988,2
1989,18
1990,39
1991,12
1992,46
1993,26
1994,32
1995,47
1996,45
1997,17
1998,23
1999,20
2000,36
2001,46
2002,35
2003,17
2004,35
2005,8
2006,21
2007,10
2008,32
2009,5
2010,21
2011,38
2012,22
2013,19
2014,44
2015,15
2016,32
2017,29
2018,32
2019,2
2020,14
2021,8
2022,11
2023,29
2024,34
2025,5
2026,18
2027,47
2028,14
2029,39
2030,36
2031,6
2032,20
2033,47
2034,28
2035,19
2036,19
2037,14
2038,36
2039,3
2040,3
2041,31
2042,48
2043,40
2044,41
2045,1
2046,4
2047,19
2048,35
2049,12
2050,23
2051,1
2052,22
2053,12
2054,32
2055,43
2056,16
2057,10
2058,19
2059,47
2060,17
2061,20
2062,27
2063,14
2064,21
2065,16
2066,29
2067,48
2068,44
2069,40
2070,45
2071,47
2072,22
2073,38
2074,23
2075,12
2076,6
2077,40
2078,7
2079,11
2080,1
2081,4
2082,1
2083,9
2084,0
2085,9
2086,28
2087,10
2088,22
2089,44
2090,39
2091,5
2092,8
2093,4
2094,24
2095,25
2096,23
2097,27
2098,32
2099,48
2100,16
2101,30
2102,48
2103,33
2104,5
2105,2
2106,38
2107,30
2108,1
2109,29
2110,22
2111,30
2112,1
2113,16
2114,43
2115,36
2116,29
2117,19
2118,29
2119,44
2120,29
2121,7
2122,10
2123,23
2124,24
2125,3
2126,19
2127,11
2128,23
2129,2
2130,5
2131,7
2132,19
2133,26
2134,32
2135,47
2136,43
2137,15
2138,11
2139,31
2140,37
2141,19
2142,25
2143,29
2144,10
2145,3
2146,19
2147,6
2148,20
2149,30
2150,42
2151,0
2152,10
2153,44
2154,11
2155,30
2156,12
2157,17
2158,26
2159,12
2160,43
2161,29
2162,41
2163,1
2164,7
2165,24
2166,14
2167,32
2168,11
2169,45
2170,42
2171,0
2172,17
2173,12
2174,24
2175,24
2176,44
2177,19
2178,24
2179,32
2180,9
2181,37
2182,12
2183,19
2184,10
2185,18
2186,5
2187,48
2188,18
2189,14
2190,41
2191,4
2192,44
2193,6
2194,13
2195,43
2196,17
2197,42
2198,38
2199,45
2200,14
2201,48
2202,48
2203,19
2204,36
2205,35
2206,24
2207,24
2208,11
2209,3
2210,46
2211,32
2212,7
2213,28
2214,29
2215,46
2216,17
2217,24
2218,43
2219,45
2220,4
2221,38
2222,11
2223,30
2224,39
2225,9
2226,37
2227,1
2228,9
2229,4
2230,48
2231,24
2232,3
2233,2
2234,6
2235,31
2236,26
2237,38
2238,36
2239,33
2240,14
2241,27
2242,4
2243,36
2244,3
2245,23
2246,12
2247,45
2248,43
2249,19
2250,47
2251,12
2252,43
2253,14
2254,39
2255,38
2256,37
2257,43
2258,38
2259,37
2260,21
2261,0
2262,24
2263,32
2264,40
2265,20
2266,39
2267,12
2268,17
2269,30
2270,36
2271,36
2272,28
2273,36
2274,28
2275,13
2276,43
2277,8
2278,38
2279,7
2280,37
2281,48
2282,11
2283,20
2284,22
2285,44
2286,40
2287,46
2288,16
2289,35
2290,11
2291,4
2292,33
2293,40
2294,34
2295,25
2296,3
2297,14
2298,16
2299,19
2300,44
2301,8
2302,0
2303,44
2304,12
2305,12
2306,27
2307,46
2308,31
2309,47
2310,13
2311,48
2312,23
2313,2
2314,44
2315,3
2316,36
2317,33
2318,2
2319,18
2320,1
2321,5
2322,10
2323,27
2324,6
2325,24
2326,40
2327,41
2328,39
2329,15
2330,9
2331,41
2332,36
2333,14
2334,39
2335,14
2336,4
2337,27
2338,37
2339,33
2340,10
2341,4
2342,32
2343,3
2344,14
2345,31
2346,9
2347,14
2348,0
2349,47
2350,28
2351,37
2352,40
2353,21
2354,22
2355,0
2356,12
2357,30
2358,25
2359,21
2360,47
2361,46
2362,27
2363,36
2364,33
2365,30
2366,7
2367,47
2368,18
2369,48
2370,17
2371,48
2372,47
2373,2
2374,21
2375,20
2376,22
2377,47
2378,16
2379,35
2380,2
2381,5
2382,40
2383,8
2384,16
2385,13
2386,42
2387,11
2388,48
2389,14
2390,13
2391,38
2392,40
2393,40
2394,17
2395,35
2396,3
2397,42
2398,30
2399,28
2400,45
2401,29
2402,10
2403,6
2404,6
2405,2
2406,23
2407,17
2408,11
2409,38
2410,29
2411,14
2412,27
2413,19
2414,40
2415,27
2416,11
2417,46
2418,44
2419,22
2420,12
2421,33
2422,45
2423,44
2424,12
2425,20
2426,0
2427,4
2428,15
2429,30
2430,32
2431,4
2432,22
2433,42
2434,26
2435,37
2436,30
2437,10
2438,13
2439,37
2440,2
2441,31
2442,47
2443,48
2444,48
2445,7
2446,5
2447,43
2448,15
2449,20
2450,17
2451,27
2452,13
2453,2
2454,25
2455,8
2456,46
2457,23
2458,21
2459,18
2460,31
2461,22
2462,8
2463,42
2464,9
2465,1
2466,19
2467,48
2468,18
2469,16
2470,12
2471,7
2472,2
2473,8
2474,36
2475,36
2476,13
2477,14
2478,48
2479,41
2480,24
2481,5
2482,38
2483,41
2484,47
2485,19
2486,20
2487,7
2488,28
2489,35
2490,6
2491,48
2492,1
2493,9
2494,47
2495,26
2496,4
2497,15
2498,18
2499,25
2500,31
2501,23
2502,38
2503,2
2504,33
2505,24
2506,25
2507,36
2508,37
2509,25
2510,39
2511,30
2512,7
2513,7
2514,33
2515,3
2516,42
2517,6
2518,6
2519,9
2520,2
2521,46
2522,31
2523,15
2524,32
2525,19
2526,44
2527,11
2528,25
2529,47
2530,2
2531,5
2532,35
2533,31
2534,40
2535,2
2536,23
2537,28
2538,7
2539,41
2540,13
2541,7
2542,3
2543,26
2544,29
2545,14
2546,1
2547,1
2548,47
2549,0
2550,7
2551,17
2552,24
2553,1
2554,46
2555,27
2556,46
2557,42
2558,33
2559,38
2560,25
2561,33
2562,37
2563,7
2564,42
2565,40
2566,22
2567,4
2568,46
2569,10
2570,36
2571,34
2572,32
2573,29
2574,6
2575,30
2576,20
2577,1
2578,11
2579,10
2580,23
2581,21
2582,45
2583,10
2584,27
2585,12
2586,13
2587,25
2588,34
2589,35
2590,34
2591,42
2592,18
2593,29
2594,6
2595,8
2596,28
2597,33
2598,4
2599,36
2600,23
2601,44
2602,6
2603,35
2604,15
2605,27
2606,25
2607,2
2608,13
2609,23
2610,21
2611,37
2612,4
2613,17
2614,44
2615,7
2616,45
2617,45
2618,41
2619,9
2620,45
2621,40
2622,48
2623,5
2624,7
2625,4
2626,3
2627,7
2628,32
2629,28
2630,1
2631,18
2632,19
2633,36
2634,9
2635,0
2636,18
2637,27
2638,9
2639,41
2640,22
2641,4
2642,21
2643,39
2644,7
2645,41
2646,25
2647,27
2648,8
2649,13
2650,40
2651,1
2652,35
2653,46
2654,16
2655,36
2656,40
2657,46
2658,38
2659,32
2660,14
2661,15
2662,14
2663,21
2664,26
2665,17
2666,40
2667,10
2668,2
2669,35
2670,5
2671,17
2672,4
2673,11
2674,42
2675,33
2676,24
2677,14
2678,20
2679,5
2680,40
2681,12
2682,18
2683,31
2684,21
2685,35
2686,44
2687,38
2688,41
2689,18
2690,37
2691,6
2692,28
2693,17
2694,32
2695,8
2696,7
2697,4
2698,13
2699,8
2700,17
2701,4
2702,44
2703,20
2704,23
2705,16
2706,40
2707,25
2708,33
2709,11
2710,37
2711,13
2712,10
2713,11
2714,42
2715,23
2716,29
2717,23
2718,21
2719,1
2720,15
2721,28
2722,6
2723,20
2724,37
2725,32
2726,22
2727,36
2728,44
2729,35
2730,42
2731,8
2732,7
2733,32
2734,29
2735,38
2736,15
2737,20
2738,2
2739,8
2740,46
2741,12
2742,19
2743,40
2744,24
2745,45
2746,18
2747,0
2748,48
2749,18
2750,21
2751,18
2752,17
2753,29
2754,3
2755,40
2756,43
2757,22
2758,46
2759,32
2760,37
2761,17
2762,0
2763,12
2764,29
2765,0
2766,21
2767,4
2768,19
2769,18
2770,42
2771,11
2772,31
2773,6
2774,48
2775,6
2776,7
2777,48
2778,39
2779,45
2780,18
2781,30
2782,32
2783,37
2784,10
2785,11
2786,8
2787,11
2788,37
2789,9
2790,32
2791,10
2792,24
2793,31
2794,43
2795,48
2796,23
2797,4
2798,29
2799,2
2800,41
2801,16
2802,6
2803,4
2804,20
2805,28
2806,30
2807,16
2808,40
2809,6
2810,15
2811,7
2812,47
2813,31
2814,0
2815,11
2816,10
2817,11
2818,32
2819,9
2820,7
2821,18
2822,47
2823,26
2824,21
2825,8
2826,5
2827,16
2828,11
2829,24
2830,21
2831,3
2832,45
2833,44
2834,40
2835,40
2836,47
2837,38
2838,14
2839,13
2840,7
2841,32
2842,5
2843,21
2844,8
2845,33
2846,1
2847,37
2848,22
2849,47
2850,12
2851,47
2852,0
2853,23
2854,25
2855,22
2856,48
2857,13
2858,43
2859,29
2860,18
2861,23
2862,1
2863,31
2864,37
2865,25
2866,32
2867,17
2868,19
2869,43
2870,38
2871,28
2872,16
2873,26
2874,39
2875,29
2876,17
2877,18
2878,12
2879,15
2880,4
2881,1
2882,21
2883,1
2884,30
2885,3
2886,46
2887,12
2888,42
2889,31
2890,9
2891,9
2892,16
2893,38
2894,26
2895,8
2896,46
2897,42
2898,20
2899,30
2900,28
2901,19
2902,4
2903,1
2904,17
2905,13
2906,15
2907,32
2908,45
2909,40
2910,8
2911,13
2912,18
2913,5
2914,34
2915,25
2916,30
2917,38
2918,48
2919,39
2920,6
2921,26
2922,8
2923,13
2924,32
2925,33
2926,5
2927,41
2928,4
2929,15
2930,29
2931,2
2932,30
2933,3
2934,48
2935,20
2936,22
2937,15
2938,1
2939,41
2940,27
2941,11
2942,33
2943,36
2944,1
2945,41
2946,44
2947,31
2948,45
2949,22
2950,42
2951,3
2952,0
2953,39
2954,39
2955,10
2956,4
2957,34
2958,35
2959,26
2960,10
2961,8
2962,0
2963,36
2964,32
2965,16
2966,8
2967,45
2968,0
2969,3
2970,39
2971,34
2972,6
2973,14
2974,12
2975,3
2976,14
2977,45
2978,33
2979,12
2980,12
2981,42
2982,1
2983,3
2984,31
2985,22
2986,17
2987,39
2988,45
2989,5
2990,47
2991,21
2992,13
2993,32
2994,3
2995,34
2996,44
2997,25
