index,rent
5301,124000
5302,170000
5318,140000
5332,230000
5337,100000
5362,115000
5372,145000
5378,230000
5381,202000
5389,153000
5392,204000
5395,134000
5399,121000
5403,135000
5408,161000
5409,301000
5431,900000
5433,257000
5434,157000
5443,232000
5449,1595000
5451,165000
5474,298000
5479,257000
5481,205000
5485,134000
5488,234000
5496,108000
5499,134000
5501,100000
5525,280000
5526,140000
5527,202000
5544,164000
5547,230000
5553,275000
5569,165000
5580,301000
5585,234000
5594,158000
5597,232000
5601,301000
5609,135000
5612,301000
5615,132000
5632,301000
5633,101000
5643,205000
5647,311000
5675,71200
5683,104000
5689,83000
5697,160000
5702,68000
5707,108000
5708,218000
5721,136000
5726,192000
5730,78000
5741,108000
5774,120000
5838,225000
5861,108000
5875,161000
5877,298000
5878,160000
5894,83500
5931,80000
5947,180000
5986,280000
5993,104000
6056,370000
6086,104000
6164,75000
6182,198000
6193,55000
6235,59000
6242,50000
6275,63000
6278,76000
6280,73000
6299,65000
6335,68000
6361,97000
6363,131000
6370,97000
6383,124000
6406,410000
6408,109000
6419,147000
6420,338000
6430,600000
6440,259000
6441,111000
6448,112000
6465,112000
6477,120000
6482,830000
6487,152000
6492,110000
6493,700000
6497,220000
6512,80000
6513,100000
6536,235000
6568,410000
6571,370000
6576,100000
6591,400000
6593,152000
6595,235000
6600,80000
6610,195000
6619,111500
6625,153000
6626,109000
6631,206000
6645,91000
6651,119000
6659,367000
6666,117000
6674,299000
6676,103000
6677,250000
6702,80000
6711,97000
6714,364000
6715,400000
6718,299000
6726,97000
6757,380000
6793,85000
6795,166000
6818,107000
6825,100000
6826,205000
6835,115000
6839,100000
6843,600000
6856,273000
6860,60000
6864,108000
6866,267000
6867,410000
6870,109500
6872,98000
6874,267000
6881,600000
6886,160000
6912,168000
6919,430000
6932,119500
6935,253000
6936,400000
6972,155000
6975,265000
6976,370000
6989,103000
7003,340000
7014,400000
7028,131000
7034,117000
7038,105000
7059,110000
7068,395000
7071,152000
7080,259000
7082,280000
7087,135000
7089,99000
7102,338000
7103,250000
7115,195000
7119,80000
7120,159000
7126,167000
7134,235000
7136,199000
7148,142000
7152,175000
7161,110000
7169,360000
7183,700000
7184,105000
7214,114000
7215,600000
7225,139000
7253,166000
7269,159000
7281,138000
7296,159000
7299,259000
7303,139000
7316,99000
7375,90000
7378,49000
7420,62000
7433,104000
7480,130000
7481,130000
7483,102000
7497,62000
7530,115000
7533,65000
7620,113000
7629,85000
7646,115000
7689,104000
7745,109000
7750,80000
7786,59000
7791,70000
7811,235000
7827,61000
7856,56000
7889,158000
7905,119000
7929,98000
7990,176000
8021,101000
8065,52000
8089,72000
8172,375000
8207,364000
8221,63000
8226,140000
8228,63000
8234,130000
8255,129000
8257,69000
8277,140000
8286,132000
8326,129000
8365,151000
8447,68000
8470,141000
8477,68000
8480,131000
8529,68000
8561,229000
8603,420000
8621,160000
8702,55000
8727,58000
8808,62000
8817,89000
8845,384000
8846,89000
8852,116000
8862,58000
8881,288000
8920,80000
8921,55000
8948,75000
8985,141000
8997,90000
9021,57000
9051,50000
9055,84000
9067,65000
9116,73000
9122,74000
9135,58000
9147,63000
9242,65000
9253,269000
9258,63000
9281,58000
9411,115000
9421,77000
9423,109000
9466,120000
9469,72000
9505,217000
9676,99000
9694,54000
9715,77000
9726,51000
9747,77000
9749,80000
9786,69000
9823,56000
9873,85000
9876,55000
9880,90000
9921,89000
9968,59000
9987,96000
10043,57000
10052,99500
10099,89500
10107,260000
10108,256000
10142,55000
10165,90000
10168,236000
10172,65500
10174,123000
10209,84000
10216,73500
10217,110000
10227,138000
10255,105000
10272,224000
10287,67000
10307,246000
10323,48000
10383,104000
10393,126500
10403,68000
10437,59000
10444,64000
10500,65500
10506,72000
10512,48000
10526,50000
10540,138000
10548,165000
10560,110000
10579,98000
10583,203000
10624,203000
10638,420000
10639,185000
10646,390000
10658,290000
10666,107500
10676,300000
10681,185000
10685,110000
10687,150000
10701,104500
10707,420000
10723,390000
10728,390000
10729,390000
10749,107500
10766,271000
10768,125000
10784,150000
10808,150000
10815,310000
10816,400000
10834,390000
10850,87000
10861,110000
10915,65000
10957,73000
11003,95000
11020,109000
11025,68000
11073,75000
11098,140000
11102,130000
11137,74000
11168,57000
11215,135000
11219,257000
11225,77500
11228,70000
11254,89000
11267,58000
11268,125000
11298,55000
11305,77000
11318,77000
11364,93000
11366,93000
11370,44000
11380,93000
11397,55000
11451,77000
11458,64000
11476,78000
11543,140000
11614,66500
11661,102000
11704,56000
11712,50000
11929,60000
11990,99000
12032,47000
12095,125000
12104,55000
12105,70000
12131,55000
12134,121000
12135,220000
12139,242000
12140,59000
12160,200000
12162,81000
12188,197000
12212,105000
12214,75000
12240,147000
12241,70000
12251,70000
12254,59000
12261,52000
12263,83000
12269,79000
12284,345000
12286,75000
12289,155000
12301,135000
12307,56000
12313,65000
12314,84000
12328,125000
12332,70000
12334,96000
12337,76000
12338,68000
12375,53000
12382,79000
12385,152000
12386,147000
12394,151000
12419,95000
12421,152000
12422,98000
12425,83000
12426,345000
12427,136000
12428,96000
12438,75000
12448,158000
12457,149000
12475,134000
12476,75000
12499,197000
12511,81000
12527,87000
12540,52000
12547,62000
12551,78000
12568,151000
12586,132000
12598,123000
12615,154000
12624,235000
12648,154000
12665,241000
12669,147000
12671,105000
12684,260000
12691,270000
12706,155000
12708,140000
12712,241000
12730,197000
12733,95000
12739,129000
12761,127000
12771,240000
12774,150000
12777,133000
12830,135000
12845,1000000
12867,280000
12885,260000
12895,197000
12898,133000
12903,108000
12908,118000
12920,65000
12924,209000
12932,118000
12949,110000
12960,81000
12963,147000
12964,1000000
12974,137000
12977,124000
12995,88000
13001,75000
13003,133000
13008,340000
13017,1000000
13021,95000
13031,98000
13071,165000
13086,109000
13087,124000
13089,1000000
13110,180000
13111,300000
13113,170000
13114,170000
13146,129000
13149,116000
13151,98000
13195,245000
13206,143000
13207,270000
13229,216000
13231,133000
13261,1000000
13262,260000
13267,181000
13292,1300000
13296,288000
13318,200000
13322,235000
13326,220000
13334,133000
13347,125000
13348,78000
13354,110000
13355,165000
13357,300000
13372,165000
13374,500000
13378,99000
13386,232000
13414,149000
13416,98000
13422,78000
13424,147000
13430,1000000
13435,154000
13436,1000000
13441,211000
13449,285000
13450,78000
13453,123000
13462,237000
13463,143000
13484,200000
13491,126000
13497,265000
13500,124000
13501,129000
13502,145000
13515,1000000
13516,123000
13528,213000
13534,285000
13604,128000
13653,70000
13718,82000
13745,88000
13802,60000
13851,70000
13905,80000
13999,72000
14012,70000
14018,124000
14038,90000
14064,80000
14154,220000
14191,139000
14198,149000
14224,120000
14231,123000
14246,148000
14256,265000
14269,90000
14275,78000
14279,170000
14283,126000
14284,116000
14302,240000
14317,115000
14322,125000
14342,81000
14347,122000
14354,119000
14357,127000
14363,170000
14366,136000
14370,104000
14382,126000
14392,158000
14406,170000
14416,123500
14420,298000
14424,215000
14427,120000
14436,90000
14462,238000
14492,84000
14493,170000
14495,124000
14505,104000
14506,89000
14510,85000
14514,122000
14529,85000
14531,110000
14533,115000
14534,133000
14548,118000
14555,94000
14557,218000
14561,113000
14563,124000
14565,84000
14585,290000
14589,132000
14615,130000
14621,118000
14646,133000
14651,121000
14661,127000
14697,84000
14700,133000
14703,85000
14710,115000
14713,116000
14715,122000
14718,119000
14730,187000
14740,138000
14770,280000
14779,99000
14780,169000
14786,149000
14790,89000
14791,120000
14793,125000
14794,238000
14813,131000
14822,129000
14834,104000
14839,135000
14844,128000
14847,78000
14856,298000
14879,113000
14880,116000
14911,134000
14926,113000
14928,113000
14933,105000
14943,85000
14946,118000
14949,89000
14950,89000
15135,270000
15199,220000
15227,164000
15372,174000
15399,156000
15432,175000
15476,123000
15587,59000
15592,70000
15642,324000
15691,205000
15694,180000
15738,57000
15740,163000
15746,155000
15761,46000
15809,53000
15845,65000
15892,62000
15936,83000
15949,113000
15991,91000
15992,72000
16023,97000
16050,62000
16103,90000
16141,134000
16146,75000
16147,119000
16149,106000
16150,131000
16154,115000
16155,90000
16170,115000
16174,106000
16182,99000
16202,80000
16213,85000
16222,66000
16224,80000
16226,117000
16276,128000
16278,59000
16318,78000
16319,139000
16327,77000
16435,103000
16500,59000
16524,128000
16551,93000
16572,62000
16576,105000
16578,95000
16605,97000
16614,128000
16761,95000
16779,192000
16835,248000
16864,118000
16900,102000
16928,243000
16937,188000
16940,84000
16971,195000
16991,291000
17012,267000
17032,269000
17050,102000
17147,269000
17226,194000
17257,192000
17310,119000
17347,243000
17348,84000
17352,194000
17368,227000
17455,269000
17461,75000
17485,109500
17502,111500
17515,107000
17549,111500
17553,113000
17561,176000
17586,228000
17594,113500
17607,175000
17618,177500
17636,113000
17651,111500
17690,112500
17723,157000
17740,62000
17761,177000
17813,106000
17815,72000
17857,98000
17858,113500
17884,229500
17888,229500
17921,176500
17923,88000
17966,111500
17971,113500
18080,95000
18149,68000
18150,130000
18155,80000
18170,56000
18174,66000
18189,51000
18190,57000
18193,140000
18196,68000
18221,59000
18254,78000
18267,93000
18270,90000
18279,92000
18297,200000
18306,103000
18324,288000
18335,90000
18425,90000
18436,69000
18442,258000
18451,83000
18487,98000
18512,101000
18559,255000
18570,192000
18585,88000
18590,155000
18601,256000
18673,62000
18686,231000
18687,108000
18727,70000
18736,108000
18750,231000
18751,130000
18792,707000
18814,142000
18824,42000
18852,119000
18861,99000
18864,82000
18868,144000
18870,185000
18875,108000
18877,87000
18886,130000
18888,107000
18912,72000
18919,221000
18965,108000
18974,80000
19040,72000
19045,106000
19056,231000
19081,235000
19089,144000
19092,82000
19104,73000
19135,107000
19137,109000
19155,104000
19190,229000
19198,68000
19228,87000
19256,204000
19267,229000
19272,151000
19292,130000
19302,221000
19317,82000
19323,50000
19339,209000
19349,290000
19363,125000
19373,127000
19407,79000
19466,104000
19482,75000
19492,220000
19493,218000
19496,130000
19501,80000
19507,240000
19521,80000
19524,240000
19528,220000
19532,131000
19535,240000
19536,129000
19550,195000
19554,255000
19565,218000
19576,125000
19582,195000
19599,240000
19602,240000
19616,125000
19620,380000
19621,80000
19622,240000
19627,280000
19638,179000
19640,179000
19650,235000
19655,129000
19657,125000
19671,380000
19675,80000
19690,131000
19694,92000
19700,125000
19732,76000
19747,95000
19762,76000
19878,77000
19984,176000
20016,78000
20061,73000
20063,54000
20067,67000
20129,128000
20137,101100
20164,53700
20190,52000
20245,55000
20263,76000
20283,91000
20296,102100
20298,159000
20309,159000
20319,77500
20334,101000
20344,128000
20355,54000
20384,102100
20397,85000
20408,159000
20416,76000
20424,102100
20436,60000
20438,60000
20493,61500
20515,82000
20529,85000
20544,75000
20555,60000
20556,85000
20563,75000
20595,158000
20629,70000
20660,82000
20674,87000
20676,102000
20695,96000
20757,140000
20765,184000
20821,65000
20858,116000
20972,140000
20979,170000
21006,103000
21032,90000
21037,89000
21057,119000
21090,81000
21184,119000
21188,102000
21194,155000
21273,61000
21294,74000
21315,69000
21326,93000
21425,91000
21526,50000
21530,59000
21540,79000
21542,78000
21551,79000
21565,91000
21574,207000
21585,94000
21603,82000
21640,148000
21650,83000
21652,84000
21663,69000
21673,148000
21675,109000
21696,60000
21698,97000
21711,162000
21716,89000
21720,91500
21744,96000
21749,79000
21784,84000
21789,151000
21793,95000
21813,148000
21814,94000
21840,96500
21841,84000
21847,100000
21861,80000
21882,105000
21885,97000
21895,97000
21904,94500
21926,85000
21934,100000
21947,125000
21949,78000
21956,71000
21958,81000
21959,94000
21984,151000
22050,96500
22085,65000
22090,75000
22108,71000
22144,95000
22158,110000
22205,66000
22206,200000
22210,65000
22217,80000
22224,94000
22257,68000
22262,58000
22272,100000
22274,96500
22297,93000
22343,100000
22376,81000
22416,115000
22423,58000
22426,114000
22436,135000
22484,88000
22499,122000
22504,100000
22534,105000
22552,122000
22566,104000
22659,148000
22661,133000
22680,81000
22720,79000
22723,105000
22769,75000
22777,81000
22815,150000
22836,90000
22856,158000
22893,85000
22894,84000
22929,147000
22934,425000
22970,285000
22977,109000
22995,80000
23011,400000
23046,400000
23057,94000
23068,215000
23081,425000
23089,105000
23096,103000
23111,75000
23113,84000
23119,101000
23139,55000
23142,83000
23143,200000
23155,81000
23159,155000
23164,83000
23184,104000
23189,149000
23192,123000
23245,98000
23264,149000
23266,102000
23272,68000
23290,70000
23293,82000
23294,155000
23304,84000
23307,58000
23308,70000
23313,98000
23331,135000
23347,113000
23383,63000
23394,70000
23426,114000
23446,190000
23477,170000
23481,79000
23510,59000
23521,112000
23539,48000
23559,50000
23561,63000
23607,107000
23613,75000
23657,65000
23681,56000
23723,67000
23739,72000
23751,79000
23752,53000
23782,230000
23786,69000
23833,50000
23838,72000
23901,65500
23926,88000
23957,86000
23978,85500
23993,86000
24016,124000
24031,88000
24050,77000
24054,72000
24125,85000
24135,89000
24143,85000
24147,88000
24227,53000
24235,99000
24258,68000
24262,59000
24272,69000
24348,44000
24367,78000
24467,77000
24515,65000
24526,119000
24527,52000
24529,78000
24531,80000
24586,134000
24589,110000
24606,109000
24616,163000
24632,94000
24648,70000
24663,149000
24666,65000
24725,101000
24761,94000
24862,94000
24925,80000
24969,103000
25012,69000
25014,55000
25037,47000
25051,65000
25058,135000
25087,39000
25090,58000
25196,136000
25214,160000
25225,92000
25231,120000
25241,55000
25246,50000
25265,69000
25270,90000
25299,93000
25308,160000
25379,72000
25390,89000
25408,108000
25410,85000
25414,73000
25493,72000
25558,77000
25566,67000
25600,400000
25703,63000
25704,69000
25737,60000
25805,105000
25838,92500
25873,94000
25927,90000
26024,70000
26087,85000
26160,78000
26163,165000
26204,78000
26205,86000
26210,136000
26221,105000
26229,134000
26273,116000
26277,105000
26281,124000
26312,109500
26320,110000
26373,165000
26401,116000
26433,124000
26437,108000
26441,120000
26443,90000
26446,105000
26486,88000
26543,67000
26547,53000
26610,99000
26633,65000
26673,51000
26756,65000
26760,59000
26821,72000
26854,179000
26871,175000
26874,255000
26878,278000
26904,283000
26921,175000
26927,93000
26942,136000
26948,133000
26950,151000
26955,255000
26959,95000
26977,171000
26982,136000
27013,98000
27047,168000
27054,138000
27061,257000
27070,139000
27081,137000
27088,136000
27117,279000
27120,174000
27140,175000
27143,278000
27145,171000
27163,396000
27167,396000
27195,287000
27218,175000
27222,277000
27226,139000
27230,150000
27232,137000
27254,168000
27262,178000
27269,287000
27274,137000
27289,172000
27333,151000
27361,136000
27380,175000
27391,255000
27400,172000
27402,253000
27409,256000
27517,46000
27529,46000
27577,74000
27585,67000
27589,49000
27599,34000
27607,87000
27630,210000
27639,135000
27653,175000
27655,92000
27669,135000
27684,139000
27697,165000
27700,136000
27706,218000
27710,94500
27722,117000
27724,92000
27728,92000
27741,69000
27742,86000
27747,175000
27748,175000
27753,92000
27759,164000
27761,94500
27767,70000
27769,86000
27780,73000
27781,139000
27786,175000
27788,175000
27798,69000
27800,122000
27808,230000
27838,73500
27874,69000
27940,70000
27988,109000
27989,112000
28074,55000
28115,50000
28135,53000
28162,60000
28174,91000
28203,77000
28209,60000
28218,69000
28362,66000
28384,67000
28414,77000
28473,101000
28484,80000
28485,514000
28491,63000
28500,150000
28501,80000
28502,263000
28507,103000
28514,141500
28516,82000
28517,70000
28519,101000
28520,393000
28528,80000
28529,80000
28536,259000
28546,271000
28551,259000
28553,97000
28559,143000
28561,188000
28566,455000
28570,65000
28571,113000
28576,455000
28580,259000
28582,110000
28589,70000
28596,188000
28599,514000
28603,259000
28606,63000
28607,142000
28620,209000
28623,328000
28633,209000
28635,249000
28643,328000
28647,141000
28651,141500
28655,209000
28659,82000
28664,328000
28673,97000
28674,105000
28676,209000
28678,103000
28679,85000
28712,61000
28772,78000
28833,108000
28913,135000
28975,66000
28998,68000
29088,66000
29089,51000
29101,66000
29107,62000
29119,62000
29178,108000
29189,138000
29191,60000
29195,340000
29269,136000
29381,136000
29399,310000
29477,94000
29486,80000
29525,56000
29569,40000
29619,72000
29635,138000
29636,60000
29639,58000
29668,135000
29697,60000
29726,75000
29837,98000
29899,150000
29921,185000
29933,160000
29959,59000
29966,60000
30086,75000
30087,98000
30123,99000
30157,65000
30207,73000
30302,60000
30360,60000
30366,500000
30434,65500
30447,127000
30487,65500
30509,163000
30568,68000
30570,63000
30682,35000
30702,59000
30757,92000
30830,45000
30854,48000
30884,66000
30928,85000
30941,60000
30992,56000
31007,64000
31017,70000
31045,74000
31056,115000
31091,58500
31098,60000
31117,60000
31163,60000
31173,62000
31215,86000
31228,163000
31251,73000
31257,115000
31263,128000
31266,35000
31283,106000
31308,130000
31327,81000
31344,132000
31441,141000
31473,75000
31497,64000
31499,66000
31575,134000
31576,66000
31590,100000
31640,125000
31660,88000
31668,134000
31671,133000
31754,64000
31768,109000
31913,70000
31914,104000
31915,139000
31980,136000
32022,111000
32157,57000
32159,65000
32163,85000
32205,159000
32279,118000
32280,110000
32319,111000
32321,79000
32357,111000
32449,109000
32491,60000
32518,115000
32579,65500
32627,48000
32714,103000
32744,175000
32802,102000
32837,95000
32862,83000
32864,49000
32891,150000
32927,115000
33012,68000
33019,65000
33026,102000
33035,78000
33068,167000
33074,62000
33082,62000
33105,132000
33120,70000
33174,73000
33202,92000
33215,112000
33227,55000
33252,73000
33256,68000
33261,62000
33267,95000
33276,45000
33293,62000
33297,67000
33299,65000
33300,120000
33316,68000
33328,130000
33329,59000
33334,98000
33341,81000
33342,171000
33349,144000
33352,284000
33359,279000
33363,155000
33365,165000
33367,193000
33376,137000
33379,60000
33381,72000
33388,148000
33390,45000
33397,193000
33399,284000
33407,278000
33415,78000
33432,80000
33436,98000
33450,172000
33477,171000
33488,155000
33527,85000
33530,290000
33533,129000
33534,140000
33563,66000
33568,165000
33584,82000
33596,60000
33610,290000
33628,193000
33634,60000
33643,85000
33660,351000
33671,157000
33681,228000
33697,50000
33698,76000
33704,77000
33723,150000
33726,284000
33754,67000
33761,105000
33785,70000
33796,122000
33808,171000
33811,72000
33825,143000
33826,279000
33831,157000
33853,171000
33860,105000
33869,105000
33872,290000
33883,65000
33885,155000
33894,278000
33901,143000
33907,102000
33909,76000
33925,82000
33941,83000
33989,49000
34025,53000
34073,80000
34120,75000
34122,350000
34148,92000
34158,75300
34207,183000
34228,99000
34229,280000
34280,128000
34291,285000
34302,280000
34309,270000
34324,260000
34386,128000
34494,147000
34525,119000
34553,350000
34565,75000
34571,285000
34588,260000
34599,270000
34617,268000
34634,183000
34638,275000
34657,245000
34757,279000
34763,279000
34818,119000
34823,350000
34829,179000
34863,350000
34864,83000
34903,102000
34907,79000
34908,110000
34910,93000
34914,95000
34916,95000
34917,72000
34939,104000
34948,68000
34972,95000
35018,78000
35041,175000
35066,104000
35084,107000
35103,90000
35109,161000
35157,194000
35174,102000
35179,181000
35188,104000
35235,107000
35269,90000
35365,100000
35397,105000
35420,194000
35432,98000
35490,194000
35494,103000
35554,117000
35570,72000
35611,129000
35632,104000
35720,550000
35726,225000
35733,237000
35741,80000
35744,100000
35752,312000
35770,190000
35795,85000
35801,237000
35813,94000
35832,95000
35837,136000
35844,85000
35847,100000
35855,580000
35895,63000
35909,117000
36068,102000
36108,62000
36169,76000
36251,115000
36253,110000
36268,93000
36288,110000
36293,97000
36331,120000
36332,82000
36336,233000
36337,90000
36371,67000
36377,70000
36384,102000
36391,97000
36405,69000
36436,63000
36445,102000
36451,285000
36477,117000
36480,30000
36491,99000
36502,99000
36503,48000
36504,100000
36523,163000
36528,80000
36552,101000
36556,91000
36598,68000
36601,76000
36611,114000
36612,73000
36628,122000
36630,54000
36631,285000
36655,82000
36658,97000
36668,115000
36671,67000
36689,132000
36696,157000
36702,155000
36703,111000
36724,119000
36753,88000
36822,60000
36830,107000
36835,158000
36865,58000
36878,101000
36885,68000
36898,87000
36905,138000
36907,138000
36915,56000
36917,101000
36926,120000
36944,75000
36984,65000
36986,119000
37020,158000
37143,70000
37150,76000
37162,55000
37328,71000
37333,70000
37351,290000
37370,93000
37381,147000
37396,80000
37411,118000
37422,135000
37430,89000
37432,152000
37435,208000
37436,110000
37447,87000
37463,150000
37527,75000
37562,91000
37574,450000
37603,100000
37611,70000
37622,75000
37628,110000
37641,99000
37643,82000
37647,279000
37648,58000
37662,67000
37695,102000
37698,87000
37732,87000
37746,122000
37770,99000
37790,120000
37798,279000
37804,140000
37846,210000
37861,97000
37878,58000
37899,124000
37905,120000
37913,207000
37933,95000
37934,208000
37980,84000
37985,129000
38006,39000
38031,90000
38049,138000
38050,81000
38060,78000
38071,65000
38077,75000
38087,62000
38110,89000
38135,150000
38145,62000
38179,79000
38194,78000
38202,122000
38214,65000
38274,57500
38313,129000
38351,175000
38352,168000
38361,288000
38362,65000
38372,80000
38381,67000
38394,136000
38437,224000
38517,81000
38531,65000
38556,216000
38559,57000
38601,65000
38615,70000
38648,85000
38671,81000
38674,218000
38728,60000
38760,67000
38767,72000
38796,216000
38824,78000
38828,82000
38858,85000
38905,65000
38979,92000
39039,55000
39045,52000
39062,58000
39082,55000
39133,124000
39142,71000
39174,64000
39190,99000
39207,252000
39220,109000
39223,113000
39224,113000
39226,390000
39235,327000
39265,122000
39278,252000
39287,122000
39299,520000
39310,320000
39329,115000
39336,370000
39367,540000
39370,308000
39387,238000
39392,680000
39401,375000
39419,120000
39428,520000
39436,315000
39446,680000
39451,223000
39458,223000
39476,292000
39486,199000
39504,97000
39505,80000
39508,97000
39509,67000
39510,265000
39526,370000
39528,315000
39533,85000
39536,390000
39544,635000
39546,102100
39549,83500
39550,193000
39554,75000
39571,65000
39575,292000
39584,104000
39596,605000
39604,390000
39607,252000
39625,520000
39634,345000
39635,124000
39640,88000
39646,229000
39647,272000
39654,110000
39663,680000
39664,124000
39670,99000
39674,68000
39675,236000
39677,236000
39681,140000
39687,292000
39695,315000
39702,390000
39706,139000
39711,126000
39713,327000
39731,230000
39732,124000
39742,123000
39749,390000
39764,97000
39766,308000
39768,121000
39770,215000
39772,135000
39773,680000
39776,635000
39778,83500
39782,199000
39787,257000
39789,167000
39806,298000
39815,67000
39826,298000
39833,375000
39847,229000
39870,88000
39874,291000
39875,308000
39885,327000
39886,308000
39914,680000
39916,225000
39922,565000
39930,164000
39937,167000
39944,100000
39951,83500
39958,308000
39959,327000
40003,112000
40017,53000
40051,70000
40072,86000
40116,51000
40125,61000
40142,112000
40152,115000
40170,74000
40179,112000
40180,57000
40182,58000
40197,138000
40200,97000
40207,158000
40217,54000
40226,52000
40258,50000
40267,97000
40308,50000
40389,49000
40407,85000
40433,66000
40436,113000
40450,64000
40463,111000
40466,51000
40468,49000
40469,59000
40472,57000
40480,64000
40500,65000
40516,55000
40523,340000
40532,85000
40535,97000
40543,182000
40553,148000
40576,85000
40578,450000
40582,240000
40587,164000
40591,340000
40607,112000
40632,164000
40635,115000
40648,110000
40651,73000
40653,87000
40658,280000
40671,257000
40682,112000
40689,790000
40691,340000
40698,78000
40699,164000
40702,228000
40706,134000
40718,72000
40725,400000
40729,140000
40733,330000
40744,149000
40747,243000
40748,221000
40752,360000
40759,380000
40760,280000
40763,221000
40778,640000
40780,198000
40794,230000
40800,440000
40806,340000
40807,150000
40810,158000
40811,340000
40826,145000
40830,190000
40831,340000
40832,335000
40834,134000
40836,87000
40840,173000
40842,153000
40848,295000
40854,340000
40877,187000
40891,173000
40893,340000
40901,335000
40918,140000
40923,112000
40937,165000
40939,395000
40940,110000
40947,245000
40953,134000
40962,221000
40963,145000
40965,165000
40970,137000
40975,213000
40978,2300000
40982,340000
41004,196000
41026,235000
41027,275000
41055,450000
41056,112000
41065,164000
41066,257000
41069,190000
41079,142000
41081,163000
41093,88000
41161,72000
41183,67000
41204,160000
41229,74000
41240,32000
41286,49000
41328,130000
41330,98000
41340,130000
41346,144000
41374,103000
41388,168000
41406,60000
41412,83000
41415,159000
41417,88000
41442,129000
41449,410000
41477,134000
41479,98000
41505,98000
41512,77000
41519,72000
41522,165000
41524,98000
41558,140000
41566,188000
41572,98000
41576,119000
41581,99000
41595,119000
41611,93000
41616,251000
41620,149000
41627,130000
41637,65000
41643,89000
41646,130000
41678,98000
41706,150000
41743,65000
41773,50000
41793,137000
41807,139000
41832,49000
41961,144000
41968,125000
42062,144000
42076,143000
42285,137000
42330,109000
42354,62000
42373,68000
42386,111000
42433,74000
42504,107000
42528,139000
42553,109000
42557,107000
42629,205000
42648,115000
42782,135000
